epoch,method,branch,image_auroc,image_ap,mean_score,n_images,checkpoint_sha256,source
10,C0,classification_only,0.9509548611111112,0.9524183987997745,0.534018320341905,96,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,C0,pixel_max_only,0.9466145833333334,0.9610655478315779,0.1146857962012291,96,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,C0,fused,0.9565972222222222,0.9621669207389834,0.49208506704774296,96,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
12,C0,classification_only,0.9383680555555556,0.9552898771531833,0.540059978608042,96,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,C0,pixel_max_only,0.9674479166666666,0.9750112729957525,0.12874527275562286,96,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,C0,fused,0.94140625,0.9594091520679859,0.498928508856638,96,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
14,C0,classification_only,0.9735243055555556,0.9771840911477052,0.5767169015792509,96,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,C0,pixel_max_only,0.9631076388888888,0.9741804909297489,0.14787639677524567,96,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,C0,fused,0.9769965277777778,0.981158068657559,0.5338328515989786,96,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
