target,epoch,n_images,parent_checkpoint_sha256,cir_checkpoint_sha256,config_sha256,evaluator_git_sha,evaluator_sha256,parent_pixel_auroc,c0_pixel_auroc,c05_pixel_auroc,train_effect_pixel_auroc,rmt_inference_effect_pixel_auroc,total_cir_effect_pixel_auroc,frozen_prior_c0_pixel_auroc,frozen_prior_c05_pixel_auroc,parent_pixel_ap,c0_pixel_ap,c05_pixel_ap,train_effect_pixel_ap,rmt_inference_effect_pixel_ap,total_cir_effect_pixel_ap,frozen_prior_c0_pixel_ap,frozen_prior_c05_pixel_ap,parent_image_auroc,c0_image_auroc,c05_image_auroc,train_effect_image_auroc,rmt_inference_effect_image_auroc,total_cir_effect_image_auroc,frozen_prior_c0_image_auroc,frozen_prior_c05_image_auroc,parent_image_ap,c0_image_ap,c05_image_ap,train_effect_image_ap,rmt_inference_effect_image_ap,total_cir_effect_image_ap,frozen_prior_c0_image_ap,frozen_prior_c05_image_ap
VisA_SOURCE_MATCHED_SAMPLE,10,96,,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,65d0783,a20f157173ae2627c7bab5161934dc0fda2c8666a159e747c9eefce7b393c419,0.9718331156740962,0.9363427821187615,0.935898332156053,-0.03549033355533471,-0.00044444996270853743,-0.035934783518043245,0.9275117531454271,0.927392559874315,0.4949767817164079,0.5241297136356572,0.5240725148188079,0.02915293191924928,-5.7198816849290957e-05,0.02909573310239999,0.4626210940744351,0.4627000914353844,0.9691840277777778,0.9565972222222222,0.9565972222222222,-0.01258680555555558,0.0,-0.01258680555555558,0.9592013888888888,0.9592013888888888,0.9739874960951798,0.9621669207389834,0.9621669207389834,-0.011820575356196406,0.0,-0.011820575356196406,0.9671114455979801,0.9671114455979801
VisA_SOURCE_MATCHED_SAMPLE,12,96,,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,65d0783,a20f157173ae2627c7bab5161934dc0fda2c8666a159e747c9eefce7b393c419,0.9605990320026057,0.9622300274477298,0.9625702423608328,0.0016309954451241282,0.00034021491310298746,0.0019712103582271157,0.9372797640037236,0.9387040172066397,0.4573300920889267,0.5400545272313739,0.5401075925385356,0.0827244351424472,5.3065307161648256e-05,0.08277750044960885,0.4595460803652942,0.45962888427739906,0.9861111111111112,0.94140625,0.94140625,-0.04470486111111116,0.0,-0.04470486111111116,0.9670138888888888,0.9670138888888888,0.986964447863963,0.9594091520679859,0.9594091520679859,-0.02755529579597704,0.0,-0.02755529579597704,0.9730585310338221,0.9730585310338221
VisA_SOURCE_MATCHED_SAMPLE,14,96,,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,65d0783,a20f157173ae2627c7bab5161934dc0fda2c8666a159e747c9eefce7b393c419,0.961153083092938,0.9585668986124577,0.9588193757406576,-0.0025861844804803136,0.00025247712819986834,-0.0023337073522804452,0.9378951387732162,0.9392449564117534,0.4756023564118824,0.5402163539878451,0.5401751577807383,0.06461399757596265,-4.119620710674177e-05,0.0645728013688559,0.513409215690459,0.5135118723113324,0.9852430555555556,0.9769965277777778,0.9769965277777778,-0.00824652777777779,0.0,-0.00824652777777779,0.9822048611111112,0.9822048611111112,0.986690049743004,0.981158068657559,0.981158068657559,-0.005531981085445059,0.0,-0.005531981085445059,0.9844964527264322,0.9844964527264322
