domain,epoch,inference,scope,dataset,class_name,prompt_config,score_rule,pixel_auroc,pixel_ap,image_auroc,image_ap,sample_count,pixel_count,dataset_count,image_dataset_count,valid
,13,,dataset,Retina,Retina,current_shared,cls_only,93.27865352885456,48.98698170997327,77.93798446655273,78.95611524581909,1805,484324820,,,True
,13,,dataset,Retina,Retina,current_shared,cls_only,93.33773231072588,48.62008832157419,77.93798446655273,78.95611524581909,1805,484324820,,,True
,13,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,84.07051648905245,40.12634495192296,,,612,164214288,,,True
,13,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,84.1850484465544,40.23326250370533,,,612,164214288,,,True
,13,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,79.5811808093093,23.129474600777407,,,380,101963120,,,True
,13,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,79.55514387259697,23.216540106195076,,,380,101963120,,,True
,13,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,81.73634576521712,48.918370527952305,,,1000,268324000,,,True
,13,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,81.88815856287133,49.02274916433653,,,1000,268324000,,,True
,14,,dataset,Brain,Brain,current_shared,cls_only,95.24254717776898,34.67010469506148,85.08944511413574,95.50959467887878,3715,996823660,,,True
,14,,dataset,Brain,Brain,current_shared,cls_only,95.24437461429629,33.956571313159955,85.08944511413574,95.50959467887878,3715,996823660,,,True
,14,,dataset,Liver,Liver,current_shared,cls_only,95.46195116609492,4.51526207001245,60.816872119903564,55.78376054763794,1493,400607732,,,True
,14,,dataset,Liver,Liver,current_shared,cls_only,95.5993800737206,4.6140001592158555,60.816872119903564,55.78376054763794,1493,400607732,,,True
,14,,dataset,Retina,Retina,current_shared,cls_only,89.36707493528077,47.85092642997124,80.72194457054138,81.75506591796875,1805,484324820,,,True
,14,,dataset,Retina,Retina,current_shared,cls_only,90.49286419785591,49.06944858056848,80.72194457054138,81.75506591796875,1805,484324820,,,True
