arm,category,component,count,max,mean,min,stage,std
H,pcb3,gap_normal,54,0.7465772032737732,0.3333333432674408,0.005384454503655434,2,0.3068886697292328
H,pcb3,gap_abnormal,54,0.7464188933372498,0.3333333730697632,0.007875023409724236,2,0.3060702085494995
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,final_normal,54,0.6719194650650024,0.3333333432674408,0.10484600812196732,2,0.24259552359580994
H,pcb3,final_abnormal,54,0.6717770099639893,0.3333333730697632,0.10708752274513245,2,0.24207967519760132
H,pcb3,entropy_normal,18,0.855721116065979,0.8414698839187622,0.8383691310882568,2,0.004015607293695211
H,pcb3,entropy_abnormal,18,0.858557939529419,0.8434627056121826,0.8401864171028137,2,0.004251240286976099
H,pcb3,routing_l1,18,0.005701884627342224,0.004690232221037149,0.004482962191104889,2,0.0002808389544952661
H,pcb3,gap_ss2d_l1,18,1.9892311096191406,1.9885321855545044,1.9849891662597656,2,0.0009747851290740073
H,pcb3,gap_normal,54,0.6263149380683899,0.3333333432674408,0.025965360924601555,3,0.2313404381275177
H,pcb3,gap_abnormal,54,0.5915625691413879,0.3333333432674408,0.02958514541387558,3,0.21927492320537567
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,3.464009803810948e-41,3,0.44560685753822327
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,8.011809063303067e-39,3,0.4434960186481476
H,pcb3,final_normal,54,0.663682222366333,0.3333333432674408,0.023368824273347855,3,0.22651317715644836
H,pcb3,final_abnormal,54,0.6323877573013306,0.3333333432674408,0.026626629754900932,3,0.2137805074453354
H,pcb3,entropy_normal,18,0.9981709718704224,0.8230880498886108,0.7234168648719788,3,0.09365866333246231
H,pcb3,entropy_abnormal,18,1.0102159976959229,0.8466719388961792,0.7532088756561279,3,0.0884132981300354
H,pcb3,routing_l1,18,0.07241960614919662,0.057206809520721436,0.0471106618642807,3,0.006291303317993879
H,pcb3,gap_ss2d_l1,18,1.9433892965316772,1.0083420276641846,0.07468253374099731,3,0.6082668900489807
A,pcb3,gap_normal,54,0.6343379616737366,0.33333325386047363,0.02547793835401535,1,0.24806229770183563
A,pcb3,gap_abnormal,54,0.5634657144546509,0.3333333432674408,0.02538376860320568,1,0.22609974443912506
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.9015882932375798e-36,1,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,3.4448180505224433e-35,1,0.471404492855072
A,pcb3,final_normal,54,0.5709041357040405,0.333333283662796,0.122930146753788,1,0.18335160613059998
A,pcb3,final_abnormal,54,0.5071191191673279,0.333333283662796,0.12284539639949799,1,0.15867146849632263
A,pcb3,entropy_normal,18,0.9428495168685913,0.9409457445144653,0.9400763511657715,1,0.0007341637392528355
A,pcb3,entropy_abnormal,18,0.9715862274169922,0.9703558683395386,0.9697975516319275,1,0.00047325179912149906
A,pcb3,routing_l1,18,0.12773960828781128,0.12709645926952362,0.12569496035575867,1,0.000541296845767647
A,pcb3,gap_ss2d_l1,18,1.949044108390808,1.9482563734054565,1.9465104341506958,1,0.0006698418292216957
A,pcb3,gap_normal,54,0.6106541156768799,0.333333283662796,0.03841870278120041,2,0.23269006609916687
A,pcb3,gap_abnormal,54,0.5670045018196106,0.3333333730697632,0.04466499388217926,2,0.21567986905574799
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,5.829657768950518e-38,2,0.471404492855072
A,pcb3,ss2d_abnormal,54,0.9999918937683105,0.3333333432674408,5.578152321483697e-35,2,0.4713987410068512
A,pcb3,final_normal,54,0.6495887041091919,0.3333333730697632,0.03457683324813843,2,0.250186562538147
A,pcb3,final_abnormal,54,0.6103032231330872,0.3333333432674408,0.040198493748903275,2,0.2319934219121933
A,pcb3,entropy_normal,18,0.7820183634757996,0.7640946507453918,0.7605900764465332,2,0.005089308135211468
A,pcb3,entropy_abnormal,18,0.8169795274734497,0.8010793924331665,0.797974705696106,2,0.004513307008892298
A,pcb3,routing_l1,18,0.0785708874464035,0.0778358206152916,0.07410919666290283,2,0.0010589318117126822
A,pcb3,gap_ss2d_l1,18,0.8042057752609253,0.7828695774078369,0.7786917686462402,2,0.006059620995074511
A,pcb3,gap_normal,54,0.6421856880187988,0.3333333432674408,0.020916985347867012,3,0.24401730298995972
A,pcb3,gap_abnormal,54,0.5821603536605835,0.333333283662796,0.022403640672564507,3,0.22554771602153778
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,9.977245065992698e-43,3,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,1.1223139530623892e-40,3,0.471404492855072
A,pcb3,final_normal,54,0.57796710729599,0.3333333432674408,0.1188252866268158,3,0.17926698923110962
A,pcb3,final_abnormal,54,0.5239443182945251,0.3333333730697632,0.12016327679157257,3,0.15880751609802246
A,pcb3,entropy_normal,18,0.9590271711349487,0.9470618367195129,0.9318026304244995,3,0.011416676454246044
A,pcb3,entropy_abnormal,18,0.9808832406997681,0.9720466136932373,0.9609582424163818,3,0.008373805321753025
A,pcb3,routing_l1,18,0.10804562270641327,0.09925127774477005,0.09243364632129669,3,0.006539592053741217
A,pcb3,gap_ss2d_l1,18,1.9581661224365234,1.9438855648040771,1.932163953781128,3,0.010963760316371918
H,pcb3,gap_normal,54,0.6301612854003906,0.3333333432674408,0.032568685710430145,1,0.24342481791973114
H,pcb3,gap_abnormal,54,0.5923181772232056,0.3333333432674408,0.030546758323907852,1,0.23098617792129517
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,6.760170676266605e-39,1,0.471404492855072
H,pcb3,ss2d_abnormal,54,0.9999983310699463,0.3333333432674408,6.560624373648286e-39,1,0.4714033007621765
H,pcb3,final_normal,54,0.6671451926231384,0.333333283662796,0.02931181713938713,1,0.2607143223285675
H,pcb3,final_abnormal,54,0.6330862045288086,0.3333333730697632,0.027492081746459007,1,0.24684619903564453
H,pcb3,entropy_normal,18,0.7389353513717651,0.7369493842124939,0.7353829145431519,1,0.0010162896942347288
H,pcb3,entropy_abnormal,18,0.75801682472229,0.7563099265098572,0.7549663782119751,1,0.0008722098427824676
H,pcb3,routing_l1,18,0.07175744324922562,0.07144488394260406,0.07105712592601776,1,0.0002014976053033024
H,pcb3,gap_ss2d_l1,18,0.7439833879470825,0.7415778636932373,0.7396774291992188,1,0.0012322388356551528
H,pcb3,gap_normal,54,0.746711254119873,0.3333333432674408,0.005369431339204311,2,0.3077302873134613
H,pcb3,gap_abnormal,54,0.7465585470199585,0.3333333432674408,0.007854956202208996,2,0.30695661902427673
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,final_normal,54,0.6720401048660278,0.3333333432674408,0.1048324927687645,2,0.2434346079826355
H,pcb3,final_abnormal,54,0.6719026565551758,0.3333333432674408,0.1070694625377655,2,0.24295666813850403
H,pcb3,entropy_normal,18,0.8436437249183655,0.839894711971283,0.8382259011268616,2,0.001473700045607984
H,pcb3,entropy_abnormal,18,0.8457550406455994,0.8417961001396179,0.8400337100028992,2,0.0015553407138213515
H,pcb3,routing_l1,18,0.00482960045337677,0.004581869579851627,0.00447382777929306,2,9.66206644079648e-05
H,pcb3,gap_ss2d_l1,18,1.9892610311508179,1.9889041185379028,1.9880766868591309,2,0.00032090937020257115
H,pcb3,gap_normal,54,0.6282824277877808,0.3333333432674408,0.02519305609166622,3,0.23317605257034302
H,pcb3,gap_abnormal,54,0.5931418538093567,0.3333333432674408,0.028694208711385727,3,0.22090351581573486
H,pcb3,ss2d_normal,54,0.999991774559021,0.3333333432674408,2.7726469888438555e-28,3,0.46752771735191345
H,pcb3,ss2d_abnormal,54,0.9998626708984375,0.3333333432674408,1.2664860617880042e-26,3,0.46460795402526855
H,pcb3,final_normal,54,0.665284276008606,0.33333340287208557,0.022673750296235085,3,0.24988143146038055
H,pcb3,final_abnormal,54,0.6330632567405701,0.3333333730697632,0.025824787095189095,3,0.23658688366413116
H,pcb3,entropy_normal,18,0.7754294872283936,0.7592504024505615,0.7203953266143799,3,0.021595096215605736
H,pcb3,entropy_abnormal,18,0.8012336492538452,0.7864890098571777,0.7507343292236328,3,0.01967521756887436
H,pcb3,routing_l1,18,0.0733516663312912,0.05763030797243118,0.053898610174655914,3,0.005595865193754435
H,pcb3,gap_ss2d_l1,18,0.8093494772911072,0.7777811884880066,0.5712992548942566,3,0.05736425891518593
A,pcb3,gap_normal,54,0.6342927813529968,0.33333325386047363,0.025496123358607292,1,0.24822306632995605
A,pcb3,gap_abnormal,54,0.5634369254112244,0.3333333432674408,0.025401493534445763,1,0.22620469331741333
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.9046520473584287e-36,1,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,3.4501310209611086e-35,1,0.471404492855072
A,pcb3,final_normal,54,0.5708634853363037,0.3333333730697632,0.12294651567935944,1,0.18350882828235626
A,pcb3,final_abnormal,54,0.5070931911468506,0.3333333432674408,0.1228613406419754,1,0.15877102315425873
A,pcb3,entropy_normal,18,0.9418177604675293,0.9406921863555908,0.9401166439056396,1,0.0005054306238889694
A,pcb3,entropy_abnormal,18,0.9709171056747437,0.9701923727989197,0.9698232412338257,1,0.0003249956644140184
A,pcb3,routing_l1,18,0.12771090865135193,0.1272827535867691,0.1264515519142151,1,0.00037388945929706097
A,pcb3,gap_ss2d_l1,18,1.9490076303482056,1.9484877586364746,1.9474632740020752,1,0.0004586763388942927
A,pcb3,gap_normal,54,0.6108968257904053,0.3333333432674408,0.038294218480587006,2,0.23342512547969818
A,pcb3,gap_abnormal,54,0.5671979188919067,0.3333333432674408,0.04453094303607941,2,0.2163148820400238
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,5.827479030098185e-38,2,0.471404492855072
A,pcb3,ss2d_abnormal,54,0.9999918937683105,0.3333333432674408,5.5763230731946e-35,2,0.4713987410068512
A,pcb3,final_normal,54,0.6498071551322937,0.333333283662796,0.034464795142412186,2,0.25088679790496826
A,pcb3,final_abnormal,54,0.6104773283004761,0.33333340287208557,0.04007784649729729,2,0.23259881138801575
A,pcb3,entropy_normal,18,0.7674915790557861,0.7620425224304199,0.7601844072341919,2,0.0018773924093693495
A,pcb3,entropy_abnormal,18,0.8040854930877686,0.7992603182792664,0.7976165413856506,2,0.0016624542186036706
A,pcb3,routing_l1,18,0.07865970581769943,0.07826412469148636,0.07711697369813919,2,0.00039560499135404825
A,pcb3,gap_ss2d_l1,18,0.7869231700897217,0.780424952507019,0.7782062888145447,2,0.002239566994830966
A,pcb3,gap_normal,54,0.6427823901176453,0.333333283662796,0.020705154165625572,3,0.24204276502132416
A,pcb3,gap_abnormal,54,0.5825780034065247,0.3333333730697632,0.022191179916262627,3,0.22405655682086945
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,9.96323208134945e-43,3,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,1.1211929142909294e-40,3,0.471404492855072
A,pcb3,final_normal,54,0.5785041451454163,0.3333333432674408,0.11863464117050171,3,0.17733849585056305
A,pcb3,final_abnormal,54,0.5243201851844788,0.3333333432674408,0.11997206509113312,3,0.15738831460475922
A,pcb3,entropy_normal,18,0.9596771597862244,0.950124979019165,0.9312769174575806,3,0.011091583408415318
A,pcb3,entropy_abnormal,18,0.9813795685768127,0.9743162989616394,0.9606049060821533,3,0.008126783184707165
A,pcb3,routing_l1,18,0.10836802423000336,0.0975099503993988,0.09207433462142944,3,0.006358600687235594
A,pcb3,gap_ss2d_l1,18,1.9585896730422974,1.9408961534500122,1.9314372539520264,3,0.010624928399920464
H,pcb3,gap_normal,54,0.6300408840179443,0.333333283662796,0.03262197598814964,1,0.24325498938560486
H,pcb3,gap_abnormal,54,0.592223584651947,0.3333333432674408,0.030597928911447525,1,0.23085224628448486
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,6.760170676266605e-39,1,0.471404492855072
H,pcb3,ss2d_abnormal,54,0.9999983310699463,0.3333333432674408,6.560473033414139e-39,1,0.4714033007621765
H,pcb3,final_normal,54,0.6670368313789368,0.3333333432674408,0.02935977838933468,1,0.26055261492729187
H,pcb3,final_abnormal,54,0.6330010294914246,0.3333333730697632,0.027538135647773743,1,0.24671654403209686
H,pcb3,entropy_normal,18,0.7394735813140869,0.7374265193939209,0.735580325126648,1,0.0010225744917988777
H,pcb3,entropy_abnormal,18,0.758478581905365,0.7567200660705566,0.755135178565979,1,0.0008777020848356187
H,pcb3,routing_l1,18,0.0717162936925888,0.0713520348072052,0.07094800472259521,1,0.00020262328325770795
H,pcb3,gap_ss2d_l1,18,0.7446363568305969,0.7421559691429138,0.7399182319641113,1,0.0012397535610944033
H,pcb3,gap_normal,54,0.7465202808380127,0.333333283662796,0.005391024053096771,2,0.30702340602874756
H,pcb3,gap_abnormal,54,0.7463572025299072,0.3333333432674408,0.007883629761636257,2,0.3062130808830261
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,final_normal,54,0.6718682646751404,0.3333333432674408,0.10485192388296127,2,0.2427285760641098
H,pcb3,final_abnormal,54,0.6717214584350586,0.3333333432674408,0.10709527134895325,2,0.24221952259540558
H,pcb3,entropy_normal,18,0.845900297164917,0.841218113899231,0.8384299874305725,2,0.0019965916872024536
H,pcb3,entropy_abnormal,18,0.8481487035751343,0.8431945443153381,0.8402537107467651,2,0.0021084772888571024
H,pcb3,routing_l1,18,0.004984013736248016,0.004669079557061195,0.004486687481403351,2,0.00013250835763756186
H,pcb3,gap_ss2d_l1,18,1.98921799659729,1.9886133670806885,1.9875478744506836,2,0.00044350759708322585
H,pcb3,gap_normal,54,0.6235566735267639,0.3333333432674408,0.027125148102641106,3,0.23499228060245514
H,pcb3,gap_abnormal,54,0.5892428159713745,0.3333333432674408,0.030851177871227264,3,0.22257232666015625
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.597620379176724e-41,3,0.4713526964187622
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,3.8243326844351096e-39,3,0.47103962302207947
H,pcb3,final_normal,54,0.6611998081207275,0.333333283662796,0.02441263198852539,3,0.22804035246372223
H,pcb3,final_abnormal,54,0.6303005218505859,0.3333333432674408,0.027766060084104538,3,0.21491903066635132
H,pcb3,entropy_normal,18,0.9747942686080933,0.8223941326141357,0.727960467338562,3,0.09990362823009491
H,pcb3,entropy_abnormal,18,0.9897363185882568,0.8463302850723267,0.75737464427948,3,0.09469033777713776
H,pcb3,routing_l1,18,0.06192231923341751,0.057789430022239685,0.05382807180285454,3,0.0032895884942263365
H,pcb3,gap_ss2d_l1,18,1.9443081617355347,1.164768934249878,0.7528632879257202,3,0.5413552522659302
A,pcb3,gap_normal,54,0.6342809796333313,0.333333283662796,0.025500858202576637,1,0.24814631044864655
A,pcb3,gap_abnormal,54,0.5634292960166931,0.3333333730697632,0.025406187400221825,1,0.22615495324134827
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.9022268369218033e-36,1,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,3.445817048529087e-35,1,0.471404492855072
A,pcb3,final_normal,54,0.5708528757095337,0.333333283662796,0.12295077741146088,1,0.1834336221218109
A,pcb3,final_abnormal,54,0.5070863366127014,0.3333333432674408,0.12286557257175446,1,0.15872377157211304
A,pcb3,entropy_normal,18,0.9416757225990295,0.9408130645751953,0.9401271343231201,1,0.00036977295530959964
A,pcb3,entropy_abnormal,18,0.9708249568939209,0.9702699184417725,0.9698300957679749,1,0.00023764198704157025
A,pcb3,routing_l1,18,0.127703458070755,0.1271931529045105,0.12655502557754517,1,0.00027380758547224104
A,pcb3,gap_ss2d_l1,18,1.948998212814331,1.9483786821365356,1.9475935697555542,1,0.00033549050567671657
A,pcb3,gap_normal,54,0.6106398105621338,0.3333333432674408,0.03842616453766823,2,0.23287063837051392
A,pcb3,gap_abnormal,54,0.5669927000999451,0.3333333730697632,0.044672995805740356,2,0.21583834290504456
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,5.828590540040088e-38,2,0.471404492855072
A,pcb3,ss2d_abnormal,54,0.9999918937683105,0.3333333432674408,5.577258647311709e-35,2,0.4713987410068512
A,pcb3,final_normal,54,0.6495758295059204,0.333333283662796,0.034583546221256256,2,0.25035861134529114
A,pcb3,final_abnormal,54,0.6102926135063171,0.3333333432674408,0.0402056947350502,2,0.23214419186115265
A,pcb3,entropy_normal,18,0.7696270942687988,0.7635883688926697,0.7606140971183777,2,0.002469706814736128
A,pcb3,entropy_abnormal,18,0.8059794902801514,0.8006290793418884,0.7979961633682251,2,0.0021874106023460627
A,pcb3,routing_l1,18,0.07856646180152893,0.07793879508972168,0.07667480409145355,2,0.0005189731018617749
A,pcb3,gap_ss2d_l1,18,0.7894653081893921,0.7822688221931458,0.7787203192710876,2,0.002944891806691885
A,pcb3,gap_normal,54,0.6413508653640747,0.333333283662796,0.021196790039539337,3,0.24535530805587769
A,pcb3,gap_abnormal,54,0.5815527439117432,0.3333333432674408,0.022740427404642105,3,0.22659243643283844
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,9.96323208134945e-43,3,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,1.120492265058767e-40,3,0.471404492855072
A,pcb3,final_normal,54,0.5772157907485962,0.333333283662796,0.11907711625099182,3,0.18055452406406403
A,pcb3,final_abnormal,54,0.5233974456787109,0.333333283662796,0.12046638131141663,3,0.15978780388832092
A,pcb3,entropy_normal,18,0.9603461027145386,0.9449622631072998,0.9325219392776489,3,0.00956999696791172
A,pcb3,entropy_abnormal,18,0.9818915724754333,0.9704465866088867,0.9614980220794678,3,0.007045871112495661
A,pcb3,routing_l1,18,0.10763666033744812,0.10042127966880798,0.0917041152715683,3,0.005467296112328768
A,pcb3,gap_ss2d_l1,18,1.957606554031372,1.9461216926574707,1.9306840896606445,3,0.009295949712395668
H,pcb3,gap_normal,54,0.6304474472999573,0.3333333730697632,0.032440777868032455,1,0.2434096485376358
H,pcb3,gap_abnormal,54,0.5925472974777222,0.333333283662796,0.03042476996779442,1,0.23097391426563263
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,6.761615414983324e-39,1,0.471404492855072
H,pcb3,ss2d_abnormal,54,0.9999983310699463,0.3333333432674408,6.561825286432213e-39,1,0.4714033007621765
H,pcb3,final_normal,54,0.6674026846885681,0.333333283662796,0.02919670008122921,1,0.2606998383998871
H,pcb3,final_abnormal,54,0.6332923769950867,0.3333333432674408,0.027382291853427887,1,0.24683435261249542
H,pcb3,entropy_normal,18,0.7401692867279053,0.7369924187660217,0.7349107265472412,1,0.001372222090139985
H,pcb3,entropy_abnormal,18,0.7590752840042114,0.7563474178314209,0.7545616626739502,1,0.0011785222450271249
H,pcb3,routing_l1,18,0.07184942066669464,0.07143720984458923,0.07080405950546265,1,0.00027031006175093353
H,pcb3,gap_ss2d_l1,18,0.7454811930656433,0.7416296601295471,0.7391051650047302,1,0.0016631247708573937
H,pcb3,gap_normal,54,0.7471808791160583,0.333333283662796,0.0053178356029093266,2,0.3068292438983917
H,pcb3,gap_abnormal,54,0.7470356822013855,0.3333333432674408,0.007785559166222811,2,0.3060075044631958
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,final_normal,54,0.6724627614021301,0.3333333432674408,0.10478605329990387,2,0.24253591895103455
H,pcb3,final_abnormal,54,0.6723321080207825,0.3333333432674408,0.10700700432062149,2,0.24201719462871552
H,pcb3,entropy_normal,18,0.8523459434509277,0.8415808081626892,0.8377243280410767,2,0.003812042996287346
H,pcb3,entropy_abnormal,18,0.8549766540527344,0.8435803651809692,0.8395103812217712,2,0.004032161086797714
H,pcb3,routing_l1,18,0.005446970462799072,0.00469697080552578,0.00444195419549942,2,0.0002600835869088769
H,pcb3,gap_ss2d_l1,18,1.9893642663955688,1.9885114431381226,1.9859182834625244,2,0.0008878689259290695
H,pcb3,gap_normal,54,0.626153290271759,0.3333333432674408,0.026035819202661514,3,0.23079562187194824
H,pcb3,gap_abnormal,54,0.5914167761802673,0.3333333432674408,0.029658695682883263,3,0.21883194148540497
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.088248387394653e-41,3,0.4713965356349945
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,2.6423976856110924e-39,3,0.4713338315486908
H,pcb3,final_normal,54,0.6635366678237915,0.3333333432674408,0.023432236164808273,3,0.21567249298095703
H,pcb3,final_abnormal,54,0.6322559118270874,0.33333325386047363,0.02669282630085945,3,0.20305755734443665
H,pcb3,entropy_normal,18,0.9827368259429932,0.8543746471405029,0.7236906886100769,3,0.1036539077758789
H,pcb3,entropy_abnormal,18,0.9966493844985962,0.8762655854225159,0.7534589171409607,3,0.09805746376514435
H,pcb3,routing_l1,18,0.06256143003702164,0.05581560358405113,0.051599159836769104,3,0.003219891106709838
H,pcb3,gap_ss2d_l1,18,1.9459507465362549,1.2950941324234009,0.7476679086685181,3,0.5601977109909058
A,pcb3,gap_normal,54,0.6346582174301147,0.3333333432674408,0.025350455194711685,1,0.2481391876935959
A,pcb3,gap_abnormal,54,0.5636662840843201,0.333333283662796,0.025258000940084457,1,0.22614996135234833
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.8953746892182338e-36,1,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,3.4338758511552187e-35,1,0.471404492855072
A,pcb3,final_normal,54,0.5711923837661743,0.3333333432674408,0.12281540781259537,1,0.18342682719230652
A,pcb3,final_abnormal,54,0.5072996616363525,0.3333333432674408,0.12273219972848892,1,0.15871912240982056
A,pcb3,entropy_normal,18,0.9428250789642334,0.9408243894577026,0.9397919178009033,1,0.0006827489123679698
A,pcb3,entropy_abnormal,18,0.9715695977210999,0.9702777862548828,0.9696156978607178,1,0.0004394734569359571
A,pcb3,routing_l1,18,0.12795183062553406,0.12718512117862701,0.12571009993553162,1,0.0005051324842497706
A,pcb3,gap_ss2d_l1,18,1.9492990970611572,1.9483667612075806,1.9465335607528687,1,0.000621641636826098
A,pcb3,gap_normal,54,0.6109194755554199,0.333333283662796,0.03828249126672745,2,0.2326342612504959
A,pcb3,gap_abnormal,54,0.5672164559364319,0.3333333432674408,0.04451824724674225,2,0.215632826089859
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,5.827745837325793e-38,2,0.471404492855072
A,pcb3,ss2d_abnormal,54,0.9999918937683105,0.3333333432674408,5.576535442779465e-35,2,0.4713987410068512
A,pcb3,final_normal,54,0.6498275399208069,0.333333283662796,0.03445424139499664,2,0.2501334547996521
A,pcb3,final_abnormal,54,0.6104939579963684,0.3333333432674408,0.040066421031951904,2,0.23194843530654907
A,pcb3,entropy_normal,18,0.7775206565856934,0.7642490863800049,0.7601463794708252,2,0.0044168089516460896
A,pcb3,entropy_abnormal,18,0.812987208366394,0.801215648651123,0.7975825071334839,2,0.003915055654942989
A,pcb3,routing_l1,18,0.0786670595407486,0.0778028592467308,0.07503947615623474,2,0.0009230256546288729
A,pcb3,gap_ss2d_l1,18,0.7988582849502563,0.7830542922019958,0.7781610488891602,2,0.005262329243123531
A,pcb3,gap_normal,54,0.6415715217590332,0.3333333432674408,0.021124379709362984,3,0.2443976253271103
A,pcb3,gap_abnormal,54,0.5817140340805054,0.3333333432674408,0.02264862321317196,3,0.22588159143924713
A,pcb3,ss2d_normal,54,1.0,0.3333333432674408,9.977245065992698e-43,3,0.471404492855072
A,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,1.1218655375538053e-40,3,0.471404492855072
A,pcb3,final_normal,54,0.577414333820343,0.333333283662796,0.11901193857192993,3,0.17961925268173218
A,pcb3,final_abnormal,54,0.5235426425933838,0.3333333432674408,0.12038376182317734,3,0.15911027789115906
A,pcb3,entropy_normal,18,0.9593731164932251,0.9464585185050964,0.9323334693908691,3,0.009549385868012905
A,pcb3,entropy_abnormal,18,0.981148362159729,0.9715350270271301,0.9613525867462158,3,0.007033646572381258
A,pcb3,routing_l1,18,0.10774340480566025,0.09955880045890808,0.09224294126033783,3,0.00545481126755476
A,pcb3,gap_ss2d_l1,18,1.9577512741088867,1.9446868896484375,1.9317779541015625,3,0.009279189631342888
H,pcb3,gap_normal,54,0.6301982402801514,0.3333333432674408,0.032551124691963196,1,0.24342074990272522
H,pcb3,gap_abnormal,54,0.5923513174057007,0.3333333432674408,0.030530216172337532,1,0.2309829443693161
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,6.757180305343736e-39,1,0.471404492855072
H,pcb3,ss2d_abnormal,54,0.9999983310699463,0.3333333432674408,6.557521898848271e-39,1,0.4714033007621765
H,pcb3,final_normal,54,0.6671784520149231,0.333333283662796,0.029296010732650757,1,0.2607104480266571
H,pcb3,final_abnormal,54,0.6331160068511963,0.3333333432674408,0.027477193623781204,1,0.24684308469295502
H,pcb3,entropy_normal,18,0.738545835018158,0.7369608283042908,0.7353197336196899,1,0.0009575195144861937
H,pcb3,entropy_abnormal,18,0.7576815485954285,0.7563197612762451,0.7549103498458862,1,0.0008221802418120205
H,pcb3,routing_l1,18,0.07176245748996735,0.07144278287887573,0.0711328536272049,1,0.00018822270794771612
H,pcb3,gap_ss2d_l1,18,0.7435117959976196,0.74159175157547,0.7396035194396973,1,0.0011604581959545612
H,pcb3,gap_normal,54,0.7465276718139648,0.3333333432674408,0.00539014907553792,2,0.30711591243743896
H,pcb3,gap_abnormal,54,0.7463653683662415,0.333333283662796,0.007882531732320786,2,0.306310772895813
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb3,final_normal,54,0.6718748807907104,0.3333333730697632,0.104851134121418,2,0.24282099306583405
H,pcb3,final_abnormal,54,0.671728789806366,0.333333283662796,0.10709428042173386,2,0.24231642484664917
H,pcb3,entropy_normal,18,0.8463724851608276,0.8410451412200928,0.8384221196174622,2,0.002069168956950307
H,pcb3,entropy_abnormal,18,0.8486396074295044,0.8430110812187195,0.8402448892593384,2,0.0021842452697455883
H,pcb3,routing_l1,18,0.005017384886741638,0.004657834302634001,0.004486307501792908,2,0.0001372730766888708
H,pcb3,gap_ss2d_l1,18,1.9892196655273438,1.9886506795883179,1.9874358177185059,2,0.0004592347249854356
H,pcb3,gap_normal,54,0.6261090636253357,0.3333333730697632,0.026095977053046227,3,0.23099571466445923
H,pcb3,gap_abnormal,54,0.5912978649139404,0.3333333432674408,0.029662277549505234,3,0.21893586218357086
H,pcb3,ss2d_normal,54,1.0,0.3333333432674408,1.8209873543900998e-41,3,0.47116950154304504
H,pcb3,ss2d_abnormal,54,1.0,0.3333333432674408,4.3378371053884745e-39,3,0.4706639349460602
H,pcb3,final_normal,54,0.6630318760871887,0.3333333432674408,0.02348637953400612,3,0.21603962779045105
H,pcb3,final_abnormal,54,0.6305394768714905,0.3333333432674408,0.02669604867696762,3,0.203304260969162
H,pcb3,entropy_normal,18,1.009232997894287,0.8535036444664001,0.7242096662521362,3,0.10602791607379913
H,pcb3,entropy_abnormal,18,1.0200347900390625,0.8755347728729248,0.7545199990272522,3,0.10014861822128296
H,pcb3,routing_l1,18,0.06498484313488007,0.056123871356248856,0.04390701651573181,3,0.005424025468528271
