attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels,protocol_id,arm,status,global_step_before,global_step_after,scaler_before,scaler_after,base_task_loss,anchor_loss,classification_loss,segmentation_loss,natural_nonfinite_loss_skip,natural_nonfinite_grad_skip,forced_parity_skip,successful_update,selected_grad_norm_before_suppression,stage2_grad_norm_before_suppression,stage3_grad_norm_before_suppression,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,parameters_finite,optimizer_state_finite
79,11,79,"[""pipe_fryum/Data/Images/Anomaly/010.JPG"",""capsules/Data/Images/Anomaly/031.JPG"",""pipe_fryum/Data/Images/Anomaly/017.JPG"",""fryum/Data/Images/Anomaly/039.JPG"",""pcb1/Data/Images/Anomaly/002.JPG"",""candle/Data/Images/Anomaly/071.JPG""]",1b368fb74924bc8bd5bf53ce449b97a4696f37476f39394da8e5bc949a531758,a8ad42ee7057133322aa5f2d4ae93d55ee17ab85c7701ad887677b4339bd4386,"[1,1,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3686,3687,16384.0,16384.0,1.2748185396194458,0.2940213084220886,0.5244954228401184,0.7466786503791809,0,0,0,1,0.20556594852420615,0.20504395840218304,0.014640161044892947,7.00230449920148e-06,0.09999994498166699,1,1
80,11,80,"[""pcb4/Data/Images/Anomaly/062.JPG"",""macaroni2/Data/Images/Normal/0953.JPG"",""pcb3/Data/Images/Normal/0178.JPG"",""pcb2/Data/Images/Anomaly/053.JPG"",""pcb3/Data/Images/Anomaly/065.JPG"",""cashew/Data/Images/Anomaly/088.JPG""]",fa208d256cc96750f8990f21c28fbb2ed9e9061e09ba81d5bf18aebbfdbcb68a,8e1bd0a4fe4b396312f72cfd003999c0a23f124f79989dc15827edf6ebf50155,"[1,0,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3687,3688,16384.0,16384.0,1.2879263162612915,0.29403725266456604,0.6267496943473816,0.6576375961303711,0,0,0,1,0.06505002167631495,0.06466337583486771,0.007081888570691486,5.706117519647857e-06,0.09999994500939914,1,1
81,11,81,"[""macaroni2/Data/Images/Normal/0100.JPG"",""macaroni1/Data/Images/Normal/0208.JPG"",""macaroni2/Data/Images/Anomaly/000.JPG"",""cashew/Data/Images/Anomaly/063.JPG"",""pcb2/Data/Images/Anomaly/089.JPG"",""macaroni2/Data/Images/Anomaly/078.JPG""]",eb83ee5b10fbbff735ca933d340258c86d8b9172f850c1c184b8e57c91f0aabc,488d6099ddc68e72a54700dce5344ffca4c543b5ff28778156511e934fab3e72,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3688,3689,16384.0,16384.0,1.115234613418579,0.294052392244339,0.6109619140625,0.5006912350654602,0,0,0,1,0.1791843421667549,0.1789587378800052,0.008988804933266157,1.7359203717264247e-05,0.09999994503274344,1,1
82,11,82,"[""cashew/Data/Images/Anomaly/066.JPG"",""pcb2/Data/Images/Anomaly/041.JPG"",""pcb2/Data/Images/Anomaly/044.JPG"",""candle/Data/Images/Anomaly/062.JPG"",""candle/Data/Images/Anomaly/023.JPG"",""candle/Data/Images/Normal/0377.JPG""]",5d93c940faa8b1be2361ca031239c1b457b1009755b843d2eda0e4b9b31bdf78,f33989e46b2727fa2d6ff678a9ebcc1d3aa35f924dd5693246e5b91718c53eaf,"[1,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3689,3690,16384.0,16384.0,1.4672585725784302,0.2940838634967804,0.5852864384651184,0.8783574104309082,0,0,0,1,0.05521502444126282,0.05326795707611426,0.014533536148731992,9.102462904106553e-06,0.09999994505644426,1,1
83,11,83,"[""macaroni2/Data/Images/Normal/0479.JPG"",""candle/Data/Images/Normal/0107.JPG"",""macaroni1/Data/Images/Normal/0237.JPG"",""chewinggum/Data/Images/Anomaly/027.JPG"",""macaroni1/Data/Images/Normal/0024.JPG"",""macaroni2/Data/Images/Anomaly/050.JPG""]",879bcd0cd18df5ac952311d98b72c6a70f773a362dee2548a462d118c2f08f91,4a4f07003f099ccb0da3494cb810533f99d478dc22ae18c5df65ef870d987ec2,"[0,0,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3690,3691,16384.0,16384.0,0.9895144701004028,0.2941228449344635,0.6478271484375,0.3380619287490845,0,0,0,1,0.03201597951475554,0.03116602227889499,0.007328164818061014,2.7272567438025653e-05,0.07965379260106756,1,1
84,11,84,"[""candle/Data/Images/Anomaly/087.JPG"",""pipe_fryum/Data/Images/Anomaly/086.JPG"",""candle/Data/Images/Normal/0402.JPG"",""fryum/Data/Images/Anomaly/049.JPG"",""pcb4/Data/Images/Anomaly/004.JPG"",""pcb3/Data/Images/Anomaly/019.JPG""]",5594fcc20df2e5c1734026150f8f20b47f459114d9118119c006cffd41d31f0e,8d21249496ccd830f6cbe0dcece12a0207fc99d614a7eeb9d291fbad5e772bb0,"[1,1,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3691,3692,16384.0,16384.0,1.1976697444915771,0.2941538393497467,0.5712483525276184,0.6228303909301758,0,0,0,1,0.32584322609349103,0.3253834014166284,0.017304625785008694,3.698494761880829e-06,0.0639291471739658,1,1
85,11,85,"[""macaroni2/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Normal/0100.JPG"",""candle/Data/Images/Normal/0619.JPG"",""macaroni2/Data/Images/Anomaly/052.JPG"",""capsules/Data/Images/Anomaly/018.JPG"",""macaroni2/Data/Images/Normal/0985.JPG""]",011171b45ed1ee868260d508c57061bb59723daf897aaaf3ebcf2d427829b03e,1ad489b77a7695ce1041ef9e5315418842bfda3b9e5a46382b041293bf0c2383,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3692,3693,16384.0,16384.0,0.9139760732650757,0.29418811202049255,0.6666259765625,0.24378541111946106,0,0,0,1,0.16585453865864483,0.1649968880069539,0.01684502720961364,3.943731153277384e-06,0.09999994511224602,1,1
86,11,86,"[""macaroni1/Data/Images/Anomaly/075.JPG"",""macaroni1/Data/Images/Anomaly/016.JPG"",""fryum/Data/Images/Anomaly/000.JPG"",""cashew/Data/Images/Normal/400.JPG"",""capsules/Data/Images/Normal/174.JPG"",""pcb4/Data/Images/Anomaly/030.JPG""]",50fe7cc3ee43b91159cb9a1e932f2d548457daf714249b8ae9b6dc717458b92b,901dbef2e971ae531e84d029a700fba4dc92778b78695db5b86b268651ce076b,"[1,1,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3693,3694,16384.0,16384.0,1.1227245330810547,0.2942182719707489,0.6551920771598816,0.4638877511024475,0,0,0,1,0.8503792640564319,0.8497997485151421,0.03138917266765974,3.6804395329417196e-06,0.05836717132742847,1,1
87,11,87,"[""pcb3/Data/Images/Anomaly/078.JPG"",""macaroni1/Data/Images/Anomaly/041.JPG"",""pcb1/Data/Images/Normal/0751.JPG"",""pcb1/Data/Images/Anomaly/049.JPG"",""fryum/Data/Images/Anomaly/069.JPG"",""candle/Data/Images/Normal/0469.JPG""]",d20d1b36004d04b6bece10a290ce7e29b537803170633a98f949f82989f9c01e,d721f3d1eb699838a955ad954043ce0fbb4855657a756ba150912905fdb3149f,"[1,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3694,3695,16384.0,16384.0,1.2211209535598755,0.29425668716430664,0.6136474609375,0.6039003729820251,0,0,0,1,0.017049185945802778,0.016680815696181184,0.0035249296623612717,1.0427102663765878e-05,0.039647589843634944,1,1
88,11,88,"[""pcb4/Data/Images/Normal/0811.JPG"",""pipe_fryum/Data/Images/Anomaly/066.JPG"",""macaroni1/Data/Images/Anomaly/071.JPG"",""capsules/Data/Images/Anomaly/086.JPG"",""pcb4/Data/Images/Anomaly/019.JPG"",""candle/Data/Images/Normal/0615.JPG""]",014c5528b90d5e22e3cce18cf878de5727753a4e388fc4043099d11fef15ad60,36b7a4caa6099e27d7e0d2d0a2be6fe626f354d2233bae2becec6994624a8c84,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3695,3696,16384.0,16384.0,1.0010035037994385,0.2942934036254883,0.6020914912223816,0.3953007757663727,0,0,0,1,0.18122861734856657,0.17787848073523868,0.03468512415137766,1.5300504217915891e-06,0.09999995268342499,1,1
89,11,89,"[""pcb2/Data/Images/Anomaly/065.JPG"",""macaroni2/Data/Images/Anomaly/084.JPG"",""capsules/Data/Images/Normal/294.JPG"",""pcb1/Data/Images/Normal/0172.JPG"",""pcb2/Data/Images/Normal/0974.JPG"",""cashew/Data/Images/Anomaly/076.JPG""]",d63fb4ffe0a0f84bb23dffac050fa3a76833a2081a88d053430179561aeedda9,e9a822316e8d8835fc662f24314e254190918e10bc54c006b4f05e5a3a51f5bd,"[1,1,0,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3696,3697,16384.0,16384.0,1.0697742700576782,0.2943245470523834,0.6427815556526184,0.42336663603782654,0,0,0,1,0.031034018923104825,0.02957383791110652,0.009407361039485366,5.965189108543653e-06,0.09999994516512516,1,1
90,11,90,"[""macaroni1/Data/Images/Anomaly/031.JPG"",""pcb1/Data/Images/Normal/0964.JPG"",""macaroni1/Data/Images/Anomaly/035.JPG"",""cashew/Data/Images/Anomaly/037.JPG"",""macaroni1/Data/Images/Anomaly/037.JPG"",""chewinggum/Data/Images/Anomaly/087.JPG""]",d5126fc1625a6aa8a18c38992e238d79bea48a98d387e3a63da90b429ee9737c,97bef40779c1875b763f3bab6da6365a93662b278a4791cf2f3eff6316edc51d,"[1,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3697,3698,16384.0,16384.0,0.9727650284767151,0.29435548186302185,0.5543619990348816,0.41469699144363403,0,0,0,1,0.05722234890465672,0.05667733714891424,0.007878874784801005,1.0764060100088972e-05,0.09999994518055429,1,1
91,11,91,"[""macaroni2/Data/Images/Normal/0363.JPG"",""cashew/Data/Images/Normal/389.JPG"",""candle/Data/Images/Anomaly/059.JPG"",""pipe_fryum/Data/Images/Normal/487.JPG"",""pcb3/Data/Images/Anomaly/059.JPG"",""pcb4/Data/Images/Anomaly/082.JPG""]",b34d6014eb24ade493d5d47dbbc291e875fa7c2bfb506af9324b089cd93b04f1,78c35a16a77cb450cf7c9dd46c5e620e6088ec883f82aabb79e9785004e62cb8,"[0,0,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3698,3699,16384.0,16384.0,1.0498876571655273,0.294378399848938,0.725341796875,0.3209068477153778,0,0,0,1,0.15253063989482238,0.15236434541609922,0.007120558450541766,6.252890853087386e-06,0.09242355165201874,1,1
92,11,92,"[""capsules/Data/Images/Normal/016.JPG"",""macaroni1/Data/Images/Normal/0654.JPG"",""pcb3/Data/Images/Normal/0920.JPG"",""pcb2/Data/Images/Anomaly/019.JPG"",""macaroni1/Data/Images/Anomaly/072.JPG"",""pcb2/Data/Images/Normal/0784.JPG""]",9c7f312e3fce4878fbfd92991dd66030747c0ff18aae2c757857ef4d03a985e3,ded397bf5e418b9bfe16a0780f5c004f879853df36f68da145052365939b1339,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3699,3700,16384.0,16384.0,0.9028233885765076,0.29441341757774353,0.6752116084098816,0.22405792772769928,0,0,0,1,0.0885537949260874,0.08626597822046367,0.01999888990614309,7.690195556849823e-06,0.07561973179347593,1,1
93,11,93,"[""cashew/Data/Images/Anomaly/069.JPG"",""pcb2/Data/Images/Normal/0615.JPG"",""pcb3/Data/Images/Normal/0684.JPG"",""capsules/Data/Images/Normal/545.JPG"",""pcb1/Data/Images/Normal/0694.JPG"",""pcb4/Data/Images/Anomaly/090.JPG""]",39b7fa99bc299ca553e456c1809b74e6a4476445ae1621b69c8c9373d8e6af44,1f75d9782bc0ab25e25821c09530fc9d66662cc338e28e87f4905eb9d8e429db,"[1,0,0,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3700,3701,16384.0,16384.0,1.0022249221801758,0.29444000124931335,0.6991373896598816,0.29949259757995605,0,0,0,1,0.08521568224301994,0.08252826767360766,0.021231993192743555,9.613307270423158e-06,0.09999994521542326,1,1
94,11,94,"[""pcb3/Data/Images/Normal/0363.JPG"",""pcb4/Data/Images/Normal/0784.JPG"",""pcb3/Data/Images/Normal/0768.JPG"",""macaroni2/Data/Images/Anomaly/026.JPG"",""macaroni2/Data/Images/Anomaly/024.JPG"",""pcb4/Data/Images/Normal/0214.JPG""]",4b3f06c6f494a3a34b59409bed77742c5662fe9ad42c1e2469f8b8e36abd6c1e,6f406e51a5aa74642b1e6861e18e8e4bdd7e93c287137fd85596652db50ba7c7,"[0,0,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3701,3702,16384.0,16384.0,0.9089816808700562,0.29445815086364746,0.7097981572151184,0.19566497206687927,0,0,0,1,0.9554016397541756,0.9539929942644632,0.05186193343186786,1.47730308050928e-06,0.09999995268256223,1,1
95,11,95,"[""chewinggum/Data/Images/Anomaly/007.JPG"",""macaroni2/Data/Images/Anomaly/074.JPG"",""pcb4/Data/Images/Anomaly/058.JPG"",""capsules/Data/Images/Normal/552.JPG"",""macaroni1/Data/Images/Normal/0377.JPG"",""macaroni1/Data/Images/Anomaly/091.JPG""]",349edfc1d83e4a427a703ca24700712bc1cb0575e080b0d233785374cb7d0cd6,e8c500844c0324aeb204588c4f70a9c0ec9ed539ae1c22dd8aae285c6598c11d,"[1,1,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3702,3703,16384.0,16384.0,1.0689831972122192,0.2944667935371399,0.5989583134651184,0.4663851857185364,0,0,0,1,0.22034504958259163,0.21999394803616978,0.012433973741881467,3.9217339349301435e-06,0.09999994525022528,1,1
96,11,96,"[""capsules/Data/Images/Anomaly/020.JPG"",""pcb3/Data/Images/Anomaly/076.JPG"",""pcb1/Data/Images/Normal/0016.JPG"",""capsules/Data/Images/Anomaly/045.JPG"",""fryum/Data/Images/Anomaly/023.JPG"",""macaroni1/Data/Images/Anomaly/042.JPG""]",a5820063a8547e8af7cfae4f6833e2cb2ec03dc8b440ac8ae3e5a03d8459a82f,5d8955105a78c2029746bc1bea581d191a40a7f68ccb8c4582f712ee45e3d99b,"[1,1,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3703,3704,16384.0,16384.0,1.0163946151733398,0.29448023438453674,0.568115234375,0.4446902573108673,0,0,0,1,0.38728699364228086,0.3858641168027559,0.033167737464367776,6.5145393478498304e-06,0.04986815639183063,1,1
97,11,97,"[""pipe_fryum/Data/Images/Normal/012.JPG"",""pcb1/Data/Images/Anomaly/071.JPG"",""pipe_fryum/Data/Images/Anomaly/015.JPG"",""pcb4/Data/Images/Normal/0172.JPG"",""pcb4/Data/Images/Anomaly/079.JPG"",""chewinggum/Data/Images/Anomaly/026.JPG""]",2f1afe95c13ee7a01cc220827d8704838cfc748579bc2f7cf37d2d1b8b2d1e6b,5c2b95afe4ddeff1e9a2e389bd37817ebf91cf85befe192e6f0b715c3823df26,"[0,1,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3704,3705,16384.0,16384.0,0.9735571146011353,0.29450175166130066,0.6145833134651184,0.35531383752822876,0,0,0,1,0.14400575359523196,0.14264777201362458,0.019729931780917493,4.218650361517227e-06,0.09999994527886388,1,1
98,11,98,"[""macaroni2/Data/Images/Anomaly/029.JPG"",""pcb1/Data/Images/Anomaly/016.JPG"",""pcb1/Data/Images/Anomaly/017.JPG"",""capsules/Data/Images/Anomaly/082.JPG"",""pcb1/Data/Images/Anomaly/059.JPG"",""macaroni2/Data/Images/Normal/0525.JPG""]",5e293ff4aee376bb89efcdde9a97a358e6913e0108483228fbfb2345cfef85e5,4a65a2e1343c416d9714d83ca12f51d85e38f285fd1688f539ced085cbc589de,"[1,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3705,3706,16384.0,16384.0,1.164028286933899,0.2945288419723511,0.598388671875,0.5620470643043518,0,0,0,1,0.23393754558615482,0.23279408057455256,0.023101759333933613,7.593639863508966e-06,0.09999994528913343,1,1
99,11,99,"[""chewinggum/Data/Images/Anomaly/096.JPG"",""chewinggum/Data/Images/Normal/344.JPG"",""cashew/Data/Images/Anomaly/031.JPG"",""pcb3/Data/Images/Normal/0617.JPG"",""pcb1/Data/Images/Normal/0797.JPG"",""pcb3/Data/Images/Normal/0479.JPG""]",a0e5e393f8998c70aa554cd89b73451f121fea30000aa0ab7843bbcfd95eaef5,f87c7d6c2e6c6449286cf4612d5c020a4e1a73566a0f88427d1b6946e3f4bcff,"[1,0,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3706,3707,16384.0,16384.0,0.8433855772018433,0.29455703496932983,0.6897786259651184,0.14993993937969208,0,0,0,1,0.04126772244083696,0.03916911346943355,0.012992515748406742,1.2481076879243976e-05,0.0999999452960681,1,1
100,11,100,"[""capsules/Data/Images/Anomaly/069.JPG"",""pcb4/Data/Images/Normal/0215.JPG"",""fryum/Data/Images/Anomaly/029.JPG"",""pcb2/Data/Images/Anomaly/093.JPG"",""macaroni2/Data/Images/Anomaly/038.JPG"",""candle/Data/Images/Anomaly/058.JPG""]",a12f7797c02626b5044b48b264c5b52f2a7931ba32ac168eab422c2c63d0dee7,28aaa7234cae9b32a865cc3e5fc1c1704e17203ee758519332c23dffced86728,"[1,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3707,3708,16384.0,16384.0,1.2755998373031616,0.2945750057697296,0.5504557490348816,0.7215526103973389,0,0,0,1,0.1123433308895907,0.11169381412836159,0.01206299634531466,8.253728041660208e-06,0.08006145104918284,1,1
101,11,101,"[""macaroni2/Data/Images/Normal/0196.JPG"",""pcb3/Data/Images/Normal/0654.JPG"",""pcb1/Data/Images/Anomaly/040.JPG"",""macaroni2/Data/Images/Anomaly/086.JPG"",""candle/Data/Images/Normal/0026.JPG"",""chewinggum/Data/Images/Anomaly/070.JPG""]",611da133255d79a4b07c3233480b424240aa4c85af439f14e0e0c67c050dea5a,b0776acf1e5427a9dfbd88a1c1c255dc737c49d48a228692798dc6b739ca1ff0,"[0,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3708,3709,16384.0,16384.0,1.1782023906707764,0.29459384083747864,0.6147053837776184,0.5598933100700378,0,0,0,1,0.20967138825585635,0.20943690927554656,0.009913227841855004,3.893491555583913e-06,0.09999994529441374,1,1
102,11,102,"[""pcb2/Data/Images/Anomaly/081.JPG"",""pcb2/Data/Images/Normal/0657.JPG"",""macaroni1/Data/Images/Anomaly/011.JPG"",""pcb3/Data/Images/Normal/0797.JPG"",""macaroni1/Data/Images/Anomaly/076.JPG"",""pipe_fryum/Data/Images/Anomaly/073.JPG""]",146be23205d8de2a145912de74642eb236fe39cb598cba42b1947f808350fc01,259e4d8e75e521bdf015e93a46cb4c8c8e33faa26dd1c5bc11ada715e4b4630a,"[1,0,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3709,3710,16384.0,16384.0,1.1653324365615845,0.29461154341697693,0.638916015625,0.5228713750839233,0,0,0,1,1.1422311957914315,1.1420897758769288,0.017973549357596437,4.986666472352104e-06,0.09999995268175027,1,1
103,11,103,"[""capsules/Data/Images/Anomaly/007.JPG"",""macaroni2/Data/Images/Anomaly/081.JPG"",""chewinggum/Data/Images/Anomaly/068.JPG"",""pcb3/Data/Images/Anomaly/086.JPG"",""pipe_fryum/Data/Images/Anomaly/097.JPG"",""pcb1/Data/Images/Normal/0479.JPG""]",7300e17d3f19cd812b16f59ac0f904062734539cdeb58f3a960407c49f8cf168,b4ad399ee23a603281c8751cf80a292aeb744a133c1b769f5ef551669d78a821,"[1,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3710,3711,16384.0,16384.0,1.2099685668945312,0.2946111857891083,0.5457763671875,0.6605594158172607,0,0,0,1,0.567988035317044,0.5596354724925336,0.0970491946971958,1.0144968657614656e-06,0.025165860468995244,1,1
104,11,104,"[""pcb2/Data/Images/Normal/0631.JPG"",""macaroni1/Data/Images/Anomaly/043.JPG"",""macaroni2/Data/Images/Normal/0629.JPG"",""pcb2/Data/Images/Normal/0214.JPG"",""pcb4/Data/Images/Normal/0514.JPG"",""macaroni2/Data/Images/Normal/0804.JPG""]",88f01fbce55c8f75f0ef512455ab571674c9affa638dc15606f57367a73bf436,02278a2a01db1a174d2878a6c890f652b49e0db2bfd70f930168635b5fcc03c0,"[0,1,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3711,3712,16384.0,16384.0,1.0248719453811646,0.2946082651615143,0.756103515625,0.2652624249458313,0,0,0,1,0.12301270500168027,0.1208454590301339,0.022989141428653725,4.307124034307727e-06,0.09999994530115114,1,1
105,11,105,"[""pcb3/Data/Images/Normal/0659.JPG"",""pcb3/Data/Images/Anomaly/021.JPG"",""macaroni2/Data/Images/Anomaly/035.JPG"",""pcb1/Data/Images/Anomaly/025.JPG"",""pcb4/Data/Images/Anomaly/002.JPG"",""pcb1/Data/Images/Normal/0569.JPG""]",7467f04b5386906dcf6aee5f9cf73972f1e2358f5ef550314e84ab7e08f19aa8,baa456b0f99f8104894012966eff04278800b5e07c40588a55aa08777843bf38,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3712,3713,16384.0,16384.0,0.8757143020629883,0.29460084438323975,0.6085205078125,0.2637036442756653,0,0,0,1,0.0597407356764296,0.0596764003573445,0.00277177552319113,8.968932531797671e-06,0.09999994530410482,1,1
106,11,106,"[""fryum/Data/Images/Anomaly/095.JPG"",""pcb3/Data/Images/Normal/0016.JPG"",""pcb3/Data/Images/Normal/0170.JPG"",""chewinggum/Data/Images/Normal/148.JPG"",""macaroni1/Data/Images/Normal/0514.JPG"",""pipe_fryum/Data/Images/Anomaly/034.JPG""]",126e578d2548929f8741b3c31b289689daab508f84dd230f02da25a9b58812e2,78441bc94b7e390b3b253bd92ad49e12f8fd0e6d22c2f9189ab2d2700e69b3de,"[1,0,0,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3713,3714,16384.0,16384.0,1.0898040533065796,0.29460105299949646,0.6875813603401184,0.398561030626297,0,0,0,1,0.02945831996319303,0.02745464574066723,0.010678719132382856,1.706591905540225e-05,0.09999994530683594,1,1
107,11,107,"[""pcb1/Data/Images/Anomaly/073.JPG"",""pipe_fryum/Data/Images/Anomaly/069.JPG"",""candle/Data/Images/Normal/0739.JPG"",""candle/Data/Images/Normal/0920.JPG"",""pcb2/Data/Images/Anomaly/050.JPG"",""macaroni2/Data/Images/Anomaly/009.JPG""]",0fac76aa86ae8f9cf2004b48b9004f1f9127eee2688199f83e213fc5d52ade31,dd0e30643152b82574d98d17a0900b60eefaf3107591ae85928d16349513cae7,"[1,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3714,3715,16384.0,16384.0,1.0828027725219727,0.29459840059280396,0.5887451171875,0.49048539996147156,0,0,0,1,0.04474439156989879,0.044538121141073146,0.0042914265907181785,6.581611747574222e-06,0.09999994530960071,1,1
108,11,108,"[""macaroni1/Data/Images/Normal/0705.JPG"",""pcb4/Data/Images/Anomaly/074.JPG"",""pcb1/Data/Images/Anomaly/069.JPG"",""candle/Data/Images/Normal/0159.JPG"",""macaroni2/Data/Images/Anomaly/045.JPG"",""macaroni2/Data/Images/Normal/0790.JPG""]",b43694273345eefac2993eceedc1214e4c9f28b4898224330372364a6295db7b,d4e957416c8437faa080feef7dd43f66f5453dbef562f5c14dc93f6a8d847720,"[0,1,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3715,3716,16384.0,16384.0,1.0485718250274658,0.2946009933948517,0.6246744990348816,0.42036738991737366,0,0,0,1,0.040583328737746935,0.03788091513979105,0.014561690822428046,1.1831575239034277e-05,0.09999994531199233,1,1
109,11,109,"[""capsules/Data/Images/Anomaly/066.JPG"",""pipe_fryum/Data/Images/Anomaly/065.JPG"",""pcb4/Data/Images/Anomaly/020.JPG"",""chewinggum/Data/Images/Normal/087.JPG"",""candle/Data/Images/Normal/0869.JPG"",""macaroni1/Data/Images/Normal/0046.JPG""]",8fbcd043c8de39dc92232057941d4e3dd4d447f8848c04e047fd65887fe221aa,f9b2f5f2ab2adb68a263d77066ade884f792b5769726d9ae384078f6e5f7cc4a,"[1,1,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3716,3717,16384.0,16384.0,0.930262565612793,0.2946060001850128,0.6465657353401184,0.28005465865135193,0,0,0,1,0.022353343126986124,0.022275133816383207,0.0018682511648595549,2.9415481590713267e-05,0.09999994531825851,1,1
110,11,110,"[""capsules/Data/Images/Anomaly/085.JPG"",""pipe_fryum/Data/Images/Normal/309.JPG"",""pcb3/Data/Images/Anomaly/030.JPG"",""macaroni1/Data/Images/Normal/0286.JPG"",""pcb4/Data/Images/Normal/0552.JPG"",""cashew/Data/Images/Anomaly/049.JPG""]",a7ab5d3b58cf03eefe0e5d4c924830ff8ad99acf6b062f41f5f5e50f14e53b67,a24cb12e139802fc5f1c3592be232552ec0e592de8a8d31810f0df4e42184442,"[1,0,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3717,3718,16384.0,16384.0,0.9226503968238831,0.29461437463760376,0.6531982421875,0.26585274934768677,0,0,0,1,0.09203750063167782,0.08641873988879378,0.03166548465694308,2.6667236885128736e-06,0.09678143606546209,1,1
