abnormal_norm,arm,category,comparison,cosine_distance,family,final_norm,hard_reference_available,kind,l2_distance,l2_drift,name,normal_abnormal_cos,normal_norm,normalized_drift,reference_norm,region,stage
,,,,,conv_lora,4.57232141494751,,A_image_adapter,,2.6550216674804688,lora_adapters.0.conv_lora_blocks.1.lora_B,,,0.7035561720394374,3.773716688156128,,
,,,,,conv_lora,4.525224208831787,,A_image_adapter,,1.6780732870101929,lora_adapters.0.conv_lora_blocks.1.conv_lora_A.weight,,,0.4032337708185308,4.161539554595947,,
,,,,,conv_lora,5.9611334800720215,,A_image_adapter,,1.3401867151260376,lora_adapters.0.conv_lora_blocks.1.conv_lora_B.weight,,,0.23097631621335543,5.802268981933594,,
,,,,,conv_lora,63.33399963378906,,A_image_adapter,,52.941078186035156,lora_adapters.0.fusion_conv.weight,,,1.4752249400877278,35.886783599853516,,
,,,,,conv_lora,45.64018630981445,,A_image_adapter,,6.635289669036865,lora_adapters.1.conv_lora_blocks.0.lora_A,,,0.14674181997676464,45.21744155883789,,
,,,,,conv_lora,7.018204212188721,,A_image_adapter,,4.2257561683654785,lora_adapters.1.conv_lora_blocks.0.lora_B,,,1.0895363762755672,3.8784902095794678,,
,,,,,conv_lora,4.241869926452637,,A_image_adapter,,1.1599125862121582,lora_adapters.1.conv_lora_blocks.0.conv_lora_A.weight,,,0.2897361646211939,4.003340721130371,,
,,,,,conv_lora,5.967074394226074,,A_image_adapter,,1.1933404207229614,lora_adapters.1.conv_lora_blocks.0.conv_lora_B.weight,,,0.20905793638952788,5.7081804275512695,,
,,,,,conv_lora,45.62640380859375,,A_image_adapter,,5.750985622406006,lora_adapters.1.conv_lora_blocks.1.lora_A,,,0.12695079349173413,45.3009033203125,,
,,,,,conv_lora,4.724647521972656,,A_image_adapter,,2.6322085857391357,lora_adapters.1.conv_lora_blocks.1.lora_B,,,0.6915489497620105,3.80625057220459,,
,,,,,conv_lora,4.7422776222229,,A_image_adapter,,1.9652031660079956,lora_adapters.1.conv_lora_blocks.1.conv_lora_A.weight,,,0.4622743998765273,4.251161575317383,,
,,,,,conv_lora,6.077663898468018,,A_image_adapter,,1.5379908084869385,lora_adapters.1.conv_lora_blocks.1.conv_lora_B.weight,,,0.2635328131147059,5.836050510406494,,
,,,,,conv_lora,63.08913803100586,,A_image_adapter,,52.2814826965332,lora_adapters.1.fusion_conv.weight,,,1.467940841412468,35.61552429199219,,
,,,,,conv_lora,45.56574249267578,,A_image_adapter,,2.514024019241333,lora_adapters.2.conv_lora_blocks.0.lora_A,,,0.05529844558676851,45.462833404541016,,
,,,,,conv_lora,4.6428608894348145,,A_image_adapter,,3.399631977081299,lora_adapters.2.conv_lora_blocks.0.lora_B,,,0.9681022538736576,3.511645555496216,,
,,,,,conv_lora,4.218353271484375,,A_image_adapter,,0.5343063473701477,lora_adapters.2.conv_lora_blocks.0.conv_lora_A.weight,,,0.12795064420564337,4.175878524780273,,
,,,,,conv_lora,5.917629241943359,,A_image_adapter,,0.3613174855709076,lora_adapters.2.conv_lora_blocks.0.conv_lora_B.weight,,,0.061139828515224086,5.909690856933594,,
,,,,,conv_lora,45.36752700805664,,A_image_adapter,,3.2942984104156494,lora_adapters.2.conv_lora_blocks.1.lora_A,,,0.0728568511616441,45.216041564941406,,
