arm,category,stage,branch,hard_norm,soft_norm,main_norm,soft_hard_cos,main_hard_cos,normal_abnormal_cos,kg_loss
H,capsules,3,abnormal,1.0,1.0,1.0,0.871654748916626,0.9949772357940674,-0.9951220750808716,0.22186052799224854
H,pipe_fryum,1,normal,1.0,1.0,1.0,0.7021867036819458,0.9887298345565796,-0.36063897609710693,0.21943408250808716
H,pipe_fryum,1,abnormal,1.0,1.0,0.9999999403953552,0.7819739580154419,0.9916117787361145,-0.36063897609710693,0.21943408250808716
H,pipe_fryum,2,normal,1.0,1.0,1.0,0.6863765120506287,0.9881722927093506,-0.9807045459747314,0.21943408250808716
H,pipe_fryum,2,abnormal,1.0,1.0,1.0,0.881467342376709,0.9953530430793762,-0.9807045459747314,0.21943408250808716
H,pipe_fryum,3,normal,1.0,1.0,1.0,0.7634838819503784,0.9909340143203735,-0.9948960542678833,0.21943408250808716
H,pipe_fryum,3,abnormal,1.0,0.9999999403953552,1.0,0.867906928062439,0.9948340654373169,-0.9948960542678833,0.21943408250808716
H,pcb4,1,normal,1.0,1.0,1.0,0.6880814433097839,0.9882321357727051,-0.2469431310892105,0.21575027704238892
H,pcb4,1,abnormal,1.0,0.9999999403953552,1.0,0.8049792051315308,0.9924627542495728,-0.2469431310892105,0.21575027704238892
H,pcb4,2,normal,1.0,1.0,1.0,0.6931421160697937,0.9884102940559387,-0.9777078628540039,0.21575027704238892
H,pcb4,2,abnormal,1.0,1.0,1.0,0.88301682472229,0.9954125285148621,-0.9777078628540039,0.21575027704238892
H,pcb4,3,normal,0.9999999403953552,1.0,1.0,0.7664163112640381,0.9910410642623901,-0.9960852861404419,0.21575027704238892
H,pcb4,3,abnormal,1.0,1.0,1.0,0.8698620796203613,0.9949086904525757,-0.9960852861404419,0.21575027704238892
H,macaroni2,1,normal,1.0,1.0,1.0,0.5568011403083801,0.9837886691093445,-0.06477845460176468,0.24747925996780396
H,macaroni2,1,abnormal,0.9999999403953552,1.0,0.9999999403953552,0.7760946154594421,0.9913957118988037,-0.06477845460176468,0.24747925996780396
H,macaroni2,2,normal,0.9999999403953552,1.0,1.0,0.6651017665863037,0.9874296188354492,-0.9704982042312622,0.24747925996780396
H,macaroni2,2,abnormal,1.0,1.0,1.0,0.8860454559326172,0.9955288171768188,-0.9704982042312622,0.24747925996780396
H,macaroni2,3,normal,1.0,1.0,1.0,0.7612636089324951,0.9908530712127686,-0.9937623143196106,0.24747925996780396
H,macaroni2,3,abnormal,1.0,0.9999999403953552,1.0,0.8698176145553589,0.9949071407318115,-0.9937623143196106,0.24747925996780396
H,pcb2,1,normal,1.0,1.0,1.0,0.7192811965942383,0.9893377423286438,-0.14352944493293762,0.20966637134552002
H,pcb2,1,abnormal,1.0,1.0,1.0,0.8039212822914124,0.9924235343933105,-0.14352944493293762,0.20966637134552002
H,pcb2,2,normal,1.0,1.0000001192092896,1.0,0.704227864742279,0.9888021349906921,-0.958767831325531,0.20966637134552002
H,pcb2,2,abnormal,1.0,1.0,1.0,0.8861249685287476,0.9955319762229919,-0.958767831325531,0.20966637134552002
H,pcb2,3,normal,0.9999999403953552,1.0,1.0,0.7561891078948975,0.9906682968139648,-0.9945844411849976,0.20966637134552002
H,pcb2,3,abnormal,0.9999999403953552,1.0,1.0,0.8722572326660156,0.995000422000885,-0.9945844411849976,0.20966637134552002
H,chewinggum,1,normal,1.0,1.0,0.9999999403953552,0.6988247632980347,0.9886109232902527,-0.3555843234062195,0.22096335887908936
H,chewinggum,1,abnormal,1.0,1.0,1.0,0.7697977423667908,0.9911648035049438,-0.3555843234062195,0.22096335887908936
H,chewinggum,2,normal,0.9999999403953552,1.0,1.0,0.6889256238937378,0.9882619976997375,-0.9823430776596069,0.22096335887908936
H,chewinggum,2,abnormal,1.0,1.0,1.0,0.8871984481811523,0.9955732226371765,-0.9823430776596069,0.22096335887908936
H,chewinggum,3,normal,1.0,1.0,1.0,0.7588309049606323,0.9907643795013428,-0.994551956653595,0.22096335887908936
H,chewinggum,3,abnormal,1.0,1.0,1.0,0.870642364025116,0.9949385523796082,-0.994551956653595,0.22096335887908936
H,macaroni1,1,normal,1.0,1.0,1.0,0.7112704515457153,0.9890522360801697,-0.37768203020095825,0.21600866317749023
H,macaroni1,1,abnormal,1.0,1.0,1.0,0.7634963393211365,0.9909344911575317,-0.37768203020095825,0.21600866317749023
H,macaroni1,2,normal,1.0,1.0,1.0,0.707734227180481,0.9889265298843384,-0.9794406890869141,0.21600866317749023
H,macaroni1,2,abnormal,0.9999999403953552,1.0,1.0,0.8854624629020691,0.9955065250396729,-0.9794406890869141,0.21600866317749023
H,macaroni1,3,normal,0.9999999403953552,1.0,1.0,0.765565812587738,0.9910100102424622,-0.9950623512268066,0.21600866317749023
H,macaroni1,3,abnormal,1.0,1.0,1.0,0.8704185485839844,0.9949300289154053,-0.9950623512268066,0.21600866317749023
H,cashew,1,normal,1.0,1.0,0.9999999403953552,0.7048358917236328,0.9888238310813904,-0.4037151336669922,0.22156745195388794
H,cashew,1,abnormal,1.0,1.0,0.9999999403953552,0.7688714265823364,0.9911309480667114,-0.4037151336669922,0.22156745195388794
H,cashew,2,normal,1.0,0.9999999403953552,0.9999999403953552,0.698491632938385,0.9885991215705872,-0.9764442443847656,0.22156745195388794
H,cashew,2,abnormal,1.0,1.0,1.0,0.8857951164245605,0.9955192804336548,-0.9764442443847656,0.22156745195388794
H,cashew,3,normal,1.0,1.0,0.9999999403953552,0.7438468933105469,0.9902206659317017,-0.9940075874328613,0.22156745195388794
H,cashew,3,abnormal,1.0,1.0,1.0,0.8687543869018555,0.9948664903640747,-0.9940075874328613,0.22156745195388794
H,fryum,1,normal,1.0,1.0,0.9999999403953552,0.6850168704986572,0.988124668598175,-0.2879173755645752,0.2211369276046753
H,fryum,1,abnormal,1.0,1.0,0.9999999403953552,0.7871792316436768,0.9918036460876465,-0.2879173755645752,0.2211369276046753
H,fryum,2,normal,1.0,1.0,0.9999999403953552,0.6826465725898743,0.9880415201187134,-0.9807971715927124,0.2211369276046753
H,fryum,2,abnormal,0.9999999403953552,1.0,1.0,0.8856549859046936,0.995513916015625,-0.9807971715927124,0.2211369276046753
H,fryum,3,normal,1.0,1.0,0.9999999403953552,0.7620974779129028,0.990883469581604,-0.9941149353981018,0.2211369276046753
H,fryum,3,abnormal,1.0,1.0,0.9999999403953552,0.8705829381942749,0.9949363470077515,-0.9941149353981018,0.2211369276046753
H,pcb1,1,normal,0.9999999403953552,1.0,1.0,0.5340300798416138,0.9830549955368042,0.20123779773712158,0.24857091903686523
H,pcb1,1,abnormal,0.9999999403953552,1.0,1.0,0.8122630715370178,0.9927341938018799,0.20123779773712158,0.24857091903686523
H,pcb1,2,normal,1.0,1.0,0.9999999403953552,0.6560236215591431,0.9871153235435486,-0.9599878787994385,0.24857091903686523
H,pcb1,2,abnormal,0.9999999403953552,1.0,0.9999999403953552,0.8823791742324829,0.9953881502151489,-0.9599878787994385,0.24857091903686523
H,pcb1,3,normal,1.0,1.0,1.0,0.7561945915222168,0.9906684160232544,-0.9948587417602539,0.24857091903686523
H,pcb1,3,abnormal,0.9999999403953552,0.9999999403953552,1.0,0.867684006690979,0.9948257207870483,-0.9948587417602539,0.24857091903686523
A,candle,1,normal,0.9999999403953552,1.0,1.0,0.8826351165771484,0.9953979253768921,0.9650815725326538,0.3122239112854004
A,candle,1,abnormal,1.0,0.9999999403953552,0.9999998807907104,0.8899797201156616,0.9956802129745483,0.9650815725326538,0.3122239112854004
A,candle,2,normal,1.0,1.0,1.0,0.634755551815033,0.9863852262496948,-0.93655925989151,0.3122239112854004
A,candle,2,abnormal,0.9999999403953552,1.0,1.0,0.7704547643661499,0.9911888837814331,-0.93655925989151,0.3122239112854004
A,candle,3,normal,1.0,0.9999999403953552,0.9999999403953552,0.5682966709136963,0.9841635227203369,-0.19408611953258514,0.3122239112854004
A,candle,3,abnormal,1.0,1.0,1.0,0.3805346190929413,0.9784349203109741,-0.19408611953258514,0.3122239112854004
A,pcb3,1,normal,1.0,1.0,1.0,0.9172782301902771,0.996736466884613,0.9921896457672119,0.3039637804031372
A,pcb3,1,abnormal,0.9999999403953552,0.9999999403953552,1.0,0.9263505339622498,0.9970898628234863,0.9921896457672119,0.3039637804031372
A,pcb3,2,normal,1.0,1.0,1.0,0.6455541253089905,0.9867547154426575,-0.9149230718612671,0.3039637804031372
A,pcb3,2,abnormal,1.0,1.0,0.9999999403953552,0.7722419500350952,0.9912543296813965,-0.9149230718612671,0.3039637804031372
A,pcb3,3,normal,1.0,1.0,1.0,0.5512323975563049,0.9836081266403198,-0.1860843300819397,0.3039637804031372
A,pcb3,3,abnormal,1.0,1.0,1.0,0.36355993151664734,0.9779617786407471,-0.1860843300819397,0.3039637804031372
A,capsules,1,normal,0.9999999403953552,1.0,1.0,0.8961504697799683,0.9959180355072021,0.9746408462524414,0.3246948719024658
A,capsules,1,abnormal,0.9999999403953552,1.0,0.9999999403953552,0.9037221670150757,0.9962106943130493,0.9746408462524414,0.3246948719024658
A,capsules,2,normal,1.0,1.0,1.0,0.593713104724884,0.9850022196769714,-0.891890287399292,0.3246948719024658
A,capsules,2,abnormal,1.0,1.0,1.0,0.7613338232040405,0.9908556342124939,-0.891890287399292,0.3246948719024658
A,capsules,3,normal,1.0,1.0,1.0,0.5763301253318787,0.9844270348548889,-0.28670352697372437,0.3246948719024658
A,capsules,3,abnormal,1.0,1.0,1.0,0.320581316947937,0.9768010973930359,-0.28670352697372437,0.3246948719024658
A,pipe_fryum,1,normal,0.9999999403953552,1.0,1.0,0.9078583717346191,0.9963709115982056,0.9858481884002686,0.3571551442146301
A,pipe_fryum,1,abnormal,1.0,1.0,1.0,0.9194726347923279,0.9968218803405762,0.9858481884002686,0.3571551442146301
A,pipe_fryum,2,normal,1.0,1.0,1.0,0.571477472782135,0.9842675924301147,-0.8892428874969482,0.3571551442146301
A,pipe_fryum,2,abnormal,1.0,1.0000001192092896,0.9999999403953552,0.7680037617683411,0.9910991787910461,-0.8892428874969482,0.3571551442146301
A,pipe_fryum,3,normal,1.0,1.0,1.0,0.4543718993663788,0.9805833101272583,-0.40678369998931885,0.3571551442146301
A,pipe_fryum,3,abnormal,1.0,1.0,1.0,0.2358848601579666,0.9746794104576111,-0.40678369998931885,0.3571551442146301
A,pcb4,1,normal,0.9999999403953552,1.0,1.0,0.9150300025939941,0.9966491460800171,0.9918797016143799,0.30181896686553955
A,pcb4,1,abnormal,1.0,1.0,1.0,0.9227577447891235,0.9969496726989746,0.9918797016143799,0.30181896686553955
A,pcb4,2,normal,1.0,1.0,0.9999999403953552,0.6446832418441772,0.986724853515625,-0.9343224167823792,0.30181896686553955
A,pcb4,2,abnormal,0.9999999403953552,1.0,0.9999999403953552,0.7729130983352661,0.9912789463996887,-0.9343224167823792,0.30181896686553955
A,pcb4,3,normal,1.0,1.0,1.0,0.5634928345680237,0.9840064644813538,-0.1573641300201416,0.30181896686553955
A,pcb4,3,abnormal,1.0,1.0,1.0,0.3702091872692108,0.9781460762023926,-0.1573641300201416,0.30181896686553955
A,macaroni2,1,normal,1.0000001192092896,1.0,0.9999999403953552,0.9124079942703247,0.9965471625328064,0.9880084991455078,0.3100864887237549
A,macaroni2,1,abnormal,0.9999999403953552,1.0,1.0,0.9164561629295349,0.9967044591903687,0.9880084991455078,0.3100864887237549
A,macaroni2,2,normal,1.0,1.0,0.9999999403953552,0.6191502213478088,0.9858553409576416,-0.917731523513794,0.3100864887237549
A,macaroni2,2,abnormal,1.0,1.0,1.0,0.752679705619812,0.9905407428741455,-0.917731523513794,0.3100864887237549
A,macaroni2,3,normal,1.0,1.0,1.0,0.5738890767097473,0.9843467473983765,-0.1380021870136261,0.3100864887237549
A,macaroni2,3,abnormal,1.0,1.0,0.9999999403953552,0.36489802598953247,0.9779988527297974,-0.1380021870136261,0.3100864887237549
