epoch,batch,parameter_group,cls_grad_norm,seg_grad_norm,cosine
4,0,shared_image_lora,0.04882861943552407,0.0007937171846249699,-0.017249727115295724
4,0,m_i_w,0.06363725210430035,0.0014404285560758144,0.1257068594615828
4,0,hard_text_adapter,0.12398067575925192,0.008362588893136902,-0.04701803168520456
4,0,soft_prompt,0.027933077423072553,0.0029504246278195235,0.13189673673561772
4,1,shared_image_lora,0.02586499441240669,0.00022720390023801362,0.4992072497939091
4,1,m_i_w,0.029056180596315852,0.00024242439388943624,0.07830754794226209
4,1,hard_text_adapter,0.04756875995547648,0.006112906019675972,0.31203250966200063
4,1,soft_prompt,0.012586459659025887,0.001990530944471873,-0.009317517655385833
4,2,shared_image_lora,0.06238574593596147,0.1886081925797537,0.06239197335417733
4,2,m_i_w,0.09280379500443112,0.22395712456722366,-0.056396242824231224
4,2,hard_text_adapter,0.0687521108366905,0.11108346148990585,-0.18676053997150374
4,2,soft_prompt,0.024900892451481027,0.04793682093493695,-0.16282618689021738
5,0,shared_image_lora,0.037411733954662775,0.0015277738328700104,0.019892953682171775
5,0,m_i_w,0.0503982709883288,0.0012142880966134373,0.10505888995280796
5,0,hard_text_adapter,0.11210856530020999,0.004951794756141376,-0.027069672100479177
5,0,soft_prompt,0.07121675887615672,0.005886759180849589,0.4195037823374751
5,1,shared_image_lora,0.1303855429894599,0.0011260729878117676,-0.3736431070424457
5,1,m_i_w,0.16785786900287403,0.0012420329176232607,0.04999154950775385
5,1,hard_text_adapter,0.04438368065560499,0.0044016190599006424,0.234126177635545
5,1,soft_prompt,0.03545382019265453,0.003913930110435498,0.12746903181691657
5,2,shared_image_lora,0.04738246176299348,0.08826370794117566,0.08294286476727564
5,2,m_i_w,0.06790967494631164,0.13344939910964249,-0.03380440802153952
5,2,hard_text_adapter,0.05893034676457959,0.056972845483875344,0.15479284549476546
5,2,soft_prompt,0.04841146738133253,0.06648218585135254,0.05650249535198935
6,0,shared_image_lora,0.1378998875594062,0.0006300490877859179,0.7198864145903696
6,0,m_i_w,0.16429017899906315,0.0007819227731437281,0.22141729955128847
6,0,hard_text_adapter,0.10162585421368533,0.0033199822428304827,-0.11280800823888702
6,0,soft_prompt,0.15452370539136256,0.009457935106862573,0.446992561160312
6,1,shared_image_lora,0.032200972548746404,5.6408925603263367e-05,-0.04959075265067231
6,1,m_i_w,0.05809735462383407,0.00014406748892652413,-0.02327387160223594
6,1,hard_text_adapter,0.03897252650227719,0.003181305789976403,0.3767825460190893
6,1,soft_prompt,0.0699755855275751,0.007062457541593233,0.3280216342776753
6,2,shared_image_lora,0.07563914569903069,0.11530113998651553,-0.22107278416217863
6,2,m_i_w,0.11105636670228099,0.13664007680026008,-0.049905729196679134
6,2,hard_text_adapter,0.05345945484710537,0.07394543743876496,0.12903227594886552
6,2,soft_prompt,0.09865540066402696,0.20916924143334611,0.046779327216222355
7,0,shared_image_lora,0.10551770306602488,0.0020452780719901428,0.5097046557637032
7,0,m_i_w,0.12308187710674193,0.002955535358373155,0.3160309568010983
7,0,hard_text_adapter,0.10239418753631108,0.005238239066486046,-0.09918591296770601
7,0,soft_prompt,0.15821800927209725,0.017125597236447025,0.43406679015622135
7,1,shared_image_lora,0.12844998861778018,0.0011010753413195113,-0.39253768444848725
7,1,m_i_w,0.17083627129690226,0.0010462179663011583,0.07786744617275566
7,1,hard_text_adapter,0.039125180752195024,0.003870529343606136,0.35262082954240365
7,1,soft_prompt,0.06879671559227611,0.00936361202275083,0.4720300459834094
7,2,shared_image_lora,0.03128821936178647,0.11291699978907661,-0.20226740865345536
7,2,m_i_w,0.046529055116249225,0.1720310990410202,-0.02186023486244304
7,2,hard_text_adapter,0.05353321953538746,0.07527769701340335,0.15480413409075258
7,2,soft_prompt,0.09724106746723338,0.22772025294381804,0.08113400058542776
8,0,shared_image_lora,0.07990254311549165,0.007811166682179042,0.7057530689787122
8,0,m_i_w,0.12325922324760287,0.01162018143442212,0.26069720920803713
8,0,hard_text_adapter,0.11528519883150441,0.004001546765757993,-0.13251333660343562
8,0,soft_prompt,0.15862159660703617,0.012393690466371858,0.4519313642976377
8,1,shared_image_lora,0.13026828472616003,9.793079962009328e-05,-0.32700328304525084
8,1,m_i_w,0.22000747708200524,0.00014953303787023197,0.06395244015981634
8,1,hard_text_adapter,0.04185805883927204,0.002474206701110759,0.31984182072897344
8,1,soft_prompt,0.07764902407216119,0.0063064556562548784,0.5513338698845613
8,2,shared_image_lora,0.03660624192298984,0.04474336284825153,-0.2092168059621768
8,2,m_i_w,0.06512666199793479,0.05181604756640668,-0.035744600623396634
8,2,hard_text_adapter,0.052344998426303066,0.021173276828947627,0.3488147089203031
8,2,soft_prompt,0.09147485663257493,0.060988800565264976,0.38113482920687475
9,0,shared_image_lora,1.3175431970362665,0.03379521482649648,0.9465127015728776
9,0,m_i_w,1.2982373550437583,0.036369370944018695,0.49877838198734636
9,0,hard_text_adapter,0.13703818529778194,0.0068154396941733555,-0.08879543796329854
9,0,soft_prompt,0.1627462269637557,0.014739624457233846,0.26702308741969927
9,1,shared_image_lora,0.09802775832058357,0.0001526910059563208,-0.06394210992772224
9,1,m_i_w,0.16702902629627342,0.0003032090945352335,0.057423846945111254
9,1,hard_text_adapter,0.07118364209986208,0.002723922056954223,0.27702122825917436
9,1,soft_prompt,0.10415881892285861,0.006929207921812304,0.6065326263925234
9,2,shared_image_lora,0.05110824443316286,0.14893647632664894,-0.4126596245223427
9,2,m_i_w,0.09799053149301329,0.13881479289585294,-0.055363274717845676
9,2,hard_text_adapter,0.07944286746815142,0.06184970209009808,0.10095015138919539
9,2,soft_prompt,0.09428542198358328,0.15966931176276983,-0.15314517138308115
10,0,shared_image_lora,0.12292671672780116,0.06418498042465663,0.6438545562955081
10,0,m_i_w,0.3061433780154359,0.04223474332003277,0.06480362755162762
10,0,hard_text_adapter,0.15176626568215448,0.0066916461144409375,-0.06455421251266562
10,0,soft_prompt,0.14519494298087926,0.015233437697678943,0.26118983688799996
10,1,shared_image_lora,0.1316604791833454,0.00031569708452863115,0.08016604620994665
10,1,m_i_w,0.24654408682082718,0.0007048889417387623,0.07813383123913907
10,1,hard_text_adapter,0.06107292803116588,0.00231778272944079,0.2058915140328385
10,1,soft_prompt,0.07658008095632471,0.005958203077482167,0.5214065729957542
10,2,shared_image_lora,0.06030543094613639,0.12651836090268373,-0.437759475819266
10,2,m_i_w,0.11542757433612823,0.19234702036333326,-0.055229963654257766
10,2,hard_text_adapter,0.08948260916461818,0.08207898008427905,0.14716914751159377
10,2,soft_prompt,0.08674335055622438,0.23530588458616794,0.12324370802032783
11,0,shared_image_lora,0.0851218604771658,0.0004850725560599223,0.284860833769052
11,0,m_i_w,0.15680580243440748,0.0007764643393005419,0.10377603920486761
11,0,hard_text_adapter,0.15688097630648015,0.0025441803412034687,-0.10627349774609204
11,0,soft_prompt,0.14193776437540767,0.006071685105161176,0.3463635016408371
11,1,shared_image_lora,0.13581672852230034,0.00013405321728140074,0.22316703533616689
11,1,m_i_w,0.20760098271596714,0.0002491154520362154,0.12001020979103463
11,1,hard_text_adapter,0.06390068298082154,0.0020522672855175987,0.2304458934403691
11,1,soft_prompt,0.07321246338732744,0.005218489302502964,0.44857376823779904
11,2,shared_image_lora,0.06693584378366113,0.08791726163911712,-0.1105623247663186
11,2,m_i_w,0.13507485889179596,0.15102591112122998,-0.04015836000623108
11,2,hard_text_adapter,0.09212891114507053,0.06015767189553623,0.04884624611886282
11,2,soft_prompt,0.08947212390204183,0.14400860974717114,-0.13173770968356724
12,0,shared_image_lora,0.1323238659898474,0.0015762771459774808,0.2731137640504935
12,0,m_i_w,0.28017433301959227,0.002097540328834755,0.14621643052032812
12,0,hard_text_adapter,0.1633648634640447,0.0038076115534523237,-0.11014111843595777
12,0,soft_prompt,0.14379686895049437,0.009194665048959256,0.26243764913529555
12,1,shared_image_lora,0.06728445393211956,0.00012873170910190551,0.14993883820252912
12,1,m_i_w,0.14587376465711577,0.00023596555383010895,0.08646124744432714
12,1,hard_text_adapter,0.06371510148894603,0.0022475512431178344,0.17329573277708568
12,1,soft_prompt,0.08107046037048209,0.005887165536163868,0.4064249184893037
12,2,shared_image_lora,0.05925767331433407,0.08330728434310296,-0.09757611438972924
12,2,m_i_w,0.12883560695740295,0.1527220559609525,-0.03681127156531281
12,2,hard_text_adapter,0.09352617777563563,0.06956084730599234,0.1719969461903326
12,2,soft_prompt,0.09104135619254425,0.1715142272955864,0.14973945366093416
13,0,shared_image_lora,0.17533521676186756,0.036046055026101184,0.34430416680108006
13,0,m_i_w,0.36189471634479037,0.04681973864637232,0.13563625270410545
13,0,hard_text_adapter,0.1864173020558744,0.023885119598737858,-0.06998391716150824
13,0,soft_prompt,0.16587661645463872,0.04710021342978309,0.22737373580138162
13,1,shared_image_lora,0.13801262844437248,0.00035890745518470037,0.43514624382883327
13,1,m_i_w,0.25029820758176635,0.0006146944495599299,0.0787805236077306
13,1,hard_text_adapter,0.07049117983307174,0.003057526269514295,0.11707456803166942
13,1,soft_prompt,0.08748062985885104,0.007192413546863301,0.3607963888257927
13,2,shared_image_lora,0.0790307606624794,0.078482596011273,-0.13500879090939097
13,2,m_i_w,0.15627767168542298,0.1463978328964624,-0.019962324051799856
13,2,hard_text_adapter,0.10958229271196182,0.07838687909060943,0.11621641056343329
13,2,soft_prompt,0.10143704414456216,0.20194439564770186,-0.06080304769930438
14,0,shared_image_lora,0.18629296841155438,0.37273080890573984,0.10981910093500828
14,0,m_i_w,0.3372295651814857,0.40523306174402846,0.06648633390993663
14,0,hard_text_adapter,0.1798966863357844,0.034326735430847646,-0.07969429695732952
14,0,soft_prompt,0.14834193554044398,0.10118107744657924,0.1936518565082977
14,1,shared_image_lora,0.09268933418731251,0.00031748472662319167,-0.1302617649991678
14,1,m_i_w,0.1914026030228914,0.0004833698119827423,-0.001137506157973251
14,1,hard_text_adapter,0.06629409675963863,0.002092933724014635,0.20125752154397783
14,1,soft_prompt,0.06890940940354477,0.004785784209111617,0.22348543787732325
14,2,shared_image_lora,0.06700502017816627,0.09609910553725189,-0.30369657395149596
14,2,m_i_w,0.1177049460803647,0.1640557741165916,0.0285195839180708
14,2,hard_text_adapter,0.06689369593882713,0.0762574111427652,0.13159080471054768
14,2,soft_prompt,0.06286726737755069,0.20289254183592684,0.1775459516096517
15,0,shared_image_lora,0.1957276360311644,0.436214229896488,0.25715057855038387
15,0,m_i_w,0.41006185797777406,0.45031963708716094,0.09641430757469578
15,0,hard_text_adapter,0.17115525663104655,0.05071295876847067,-0.09190315676150103
15,0,soft_prompt,0.144152803087486,0.1268232488203562,0.13253803565097078
15,1,shared_image_lora,0.15708113562691436,0.00010174467277744504,0.052305102597458346
15,1,m_i_w,0.3106024072220489,0.000170320702988309,0.01968204756488621
15,1,hard_text_adapter,0.07366331094432872,0.0016642418726744664,0.14532858446508928
15,1,soft_prompt,0.07609156660525243,0.003714433222210965,0.16572807319165192
15,2,shared_image_lora,0.0662696323209686,0.09415454775089566,-0.30561220677175893
15,2,m_i_w,0.12584629397060865,0.16081703465965166,-0.004807329929146882
15,2,hard_text_adapter,0.083391652112401,0.0669918471857933,0.09262176298926293
15,2,soft_prompt,0.07274398480041587,0.16947781977756235,0.18799768544577036
