epoch,reference,comparison,signal,axis,n_images,mean_cosine,median_cosine,norm_ratio,linear_cka,pairwise_geometry_corr,mean_abs_delta,geometry_rows
10,P_E10,C_OLD_E10,DFG_native_weights_stage1,group_class,96,0.991034495103123,0.9958798617647048,1.69071897037126,0.35069976544510684,0.5533183936969474,0.1971459089056427,96
10,P_E10,C_OLD_E10,DFG_group_margins_stage1,patch_group,96,0.9940402712091885,0.9975896258353854,0.9813400515659444,0.7309531955144709,0.8753634378447877,0.11887917233358666,96
10,P_E10,C_OLD_E10,DFG_native_fused_margin_stage1,patch,96,0.9978748859163863,0.9995978713180012,0.9822949208204858,0.7826956692682402,0.8865033273134095,0.421305390757836,96
10,P_E10,C_OLD_E10,DFG_transported_margin_stage1,patch,96,0.9978772592314722,0.9996018371761497,0.9821302074982352,0.7837554108650603,0.8868287430850952,0.4230258942557676,96
10,P_E10,C_OLD_E10,Seg_stage2_pooled,feature,96,0.8074385730463972,0.8922457867485662,1.010654391440184,0.5770593007418328,0.4564812121381077,0.016441238897623188,96
10,P_E10,C_OLD_E10,Seg_stage2_patch_subsample,patch_feature,96,0.7728639890107322,0.8782300084431904,0.9999999990424415,0.197919175187077,0.5346255807421945,0.018070673665800945,96
10,P_E10,C_OLD_E10,Det_stage2,feature,96,0.690388964205695,0.8351572606176842,1.0760716292171464,0.7590271242901471,0.7000359787339275,0.018753404365770273,96
10,P_E10,C_OLD_E10,DFG_native_weights_stage2,group_class,96,0.9079127260273301,0.9742672746895584,1.7011611194728138,0.6833068640602223,0.18750733155183327,0.12219248202422427,96
10,P_E10,C_OLD_E10,DFG_group_margins_stage2,patch_group,96,0.9642207376373028,0.9991650424956793,0.9739388941037601,0.17744271607258658,0.4593529771441227,0.1792538681460748,96
10,P_E10,C_OLD_E10,DFG_native_fused_margin_stage2,patch,96,0.9718033201310782,0.998413121080747,0.9216936941203046,0.4601709575370876,0.4618450529053438,2.1619364789706146,96
10,P_E10,C_OLD_E10,DFG_transported_margin_stage2,patch,96,0.97180665526363,0.9984299326655471,0.9207942350934895,0.45883797152344663,0.46182169381380067,2.173577595125092,96
10,P_E10,C_OLD_E10,Text_descriptors,descriptor,96,0.8892803417297951,0.9077547220552467,0.9999999954220379,0.9944495836562969,0.987614166218268,0.012897209281844532,96
10,P_E10,A_E10,Seg_stage0_pooled,feature,96,0.9012874559877733,0.9015797539190035,1.0045734623918732,0.6251585894908616,0.5326124805064515,0.012387544535156312,96
10,P_E10,A_E10,Seg_stage0_patch_subsample,patch_feature,96,0.8783869645264257,0.8930126095066815,0.9999999989978502,0.7066364556176724,0.7723031725935958,0.013891162071931328,96
10,P_E10,A_E10,Det_stage0,feature,96,0.30806812075631057,0.5345604073746651,0.9347548673578975,0.6531063771037698,0.18729625167755498,0.017909137895576372,96
10,P_E10,A_E10,DFG_native_weights_stage0,group_class,96,0.9924167916031321,0.9937161315274997,1.044092525086102,0.3156799867582337,0.1317190357892699,0.19263186900287918,96
10,P_E10,A_E10,DFG_group_margins_stage0,patch_group,96,0.9922485377748727,0.9964969737082101,0.9992283112411969,0.6340458077619634,0.6188717536573664,0.14290374106852857,96
10,P_E10,A_E10,DFG_native_fused_margin_stage0,patch,96,0.9983228311483286,0.9985651529429924,0.9952223105872405,0.8568043373020386,0.7745232720798236,0.40052790516591286,96
10,P_E10,A_E10,DFG_transported_margin_stage0,patch,96,0.9983202980239861,0.9985620597500313,0.995904128065165,0.8562381498419193,0.774621220979669,0.3844810617393863,96
10,P_E10,A_E10,Seg_stage1_pooled,feature,96,0.8813918439258984,0.8827061801738916,0.9919120792775856,0.3214065434740879,0.1376322614291701,0.013766570194615926,96
10,P_E10,A_E10,Seg_stage1_patch_subsample,patch_feature,96,0.86645510382181,0.8800084444283304,0.9999999997925882,0.43008406065456306,0.7369133888939835,0.014620911903643872,96
10,P_E10,A_E10,Det_stage1,feature,96,0.5743220666101748,0.7287171800902528,0.8224110240637644,0.8891798028855938,0.7350915392037902,0.01186684721640326,96
10,P_E10,A_E10,DFG_native_weights_stage1,group_class,96,0.9444966804142728,0.9605819628509789,1.2975858764094403,0.1621950571347269,0.2611871427746257,0.2552829784128537,96
10,P_E10,A_E10,DFG_group_margins_stage1,patch_group,96,0.9892356780222289,0.9947292922932612,0.9726019610418639,0.5574634895625407,0.6896935325641155,0.17584362136664872,96
10,P_E10,A_E10,DFG_native_fused_margin_stage1,patch,96,0.99719080087974,0.9996634105914888,0.9818777551258578,0.6292965939403486,0.709116973734683,0.4503467820344772,96
10,P_E10,A_E10,DFG_transported_margin_stage1,patch,96,0.9971876542728394,0.9996590958150378,0.9825275830931156,0.6296767983265016,0.70927846363292,0.4369402585381863,96
10,P_E10,A_E10,Seg_stage2_pooled,feature,96,0.7858548432591755,0.8652173244890404,1.0133483249253137,0.41560494096358175,0.2981721367483131,0.01717366475209091,96
10,P_E10,A_E10,Seg_stage2_patch_subsample,patch_feature,96,0.7606410610962259,0.8616396170784084,0.9999999992561855,0.16487720804002917,0.3846451930164692,0.01860198650766179,96
10,P_E10,A_E10,Det_stage2,feature,96,0.7443323351353425,0.854643226022901,1.0480165624397955,0.8138824376314626,0.7692359554887217,0.016984476967794426,96
10,P_E10,A_E10,DFG_native_weights_stage2,group_class,96,0.9684692310263942,0.9825063949464218,0.9700872861742683,0.3702790313905441,0.2126541012454188,0.18430458698397464,96
10,P_E10,A_E10,DFG_group_margins_stage2,patch_group,96,0.9252993382342211,0.9968951548878884,0.9435675961292558,0.11452309373450864,0.21308273874790049,0.2707047523128874,96
10,P_E10,A_E10,DFG_native_fused_margin_stage2,patch,96,0.9345199480778724,0.9983892628068167,0.9042472376882573,0.289588540885833,0.21380989410242002,2.706288627931101,96
10,P_E10,A_E10,DFG_transported_margin_stage2,patch,96,0.9345194173834188,0.9983955477878725,0.9049956625731553,0.28887729300701565,0.21376190386699379,2.6899768273461393,96
10,P_E10,A_E10,Text_descriptors,descriptor,96,0.8844766107940742,0.8876360459997557,0.9999999953175506,0.9864928605617854,0.9474591777421942,0.013219273486815968,96
10,P_E10,C_OLD_E10,MEDIAN_NON_TEXT_SIGNALS,summary,96,0.9642207376373028,0.9958798617647048,0.9922727402020525,0.5770593007418328,0.5533183936969474,0.11887917233358666,96.0
10,P_E10,A_E10,MEDIAN_NON_TEXT_SIGNALS,summary,96,0.9345194173834188,0.9825063949464218,0.9952223105872405,0.5574634895625407,0.5326124805064515,0.17584362136664872,96.0
12,P_E12,C_OLD_E12,Seg_stage0_pooled,feature,96,0.8963434564834296,0.8966004283071258,0.9939609706159623,0.29403789705535965,0.026160316361285043,0.012448790670385537,96
12,P_E12,C_OLD_E12,Seg_stage0_patch_subsample,patch_feature,96,0.8609006610146422,0.8872747364603333,0.9999999992465183,0.6535961993970033,0.8306369720964771,0.014604508297421806,96
12,P_E12,C_OLD_E12,Det_stage0,feature,96,0.5725888920228223,0.8232550520353787,1.0527037569326578,0.833407115078473,0.5242678990150915,0.011434002850985274,96
12,P_E12,C_OLD_E12,DFG_native_weights_stage0,group_class,96,0.9939117985208985,0.9997934546399808,1.00937808145676,0.48832330769805077,0.6065501212251294,0.14824300974012455,96
12,P_E12,C_OLD_E12,DFG_group_margins_stage0,patch_group,96,0.9956466782745396,0.9990868836267941,0.9969216991050773,0.5635372877528654,0.8182278058797126,0.08081239771917785,96
12,P_E12,C_OLD_E12,DFG_native_fused_margin_stage0,patch,96,0.9975874840562331,0.9977529524906614,0.990593080759048,0.8317957606175127,0.8209312832477174,0.5666282461914589,96
12,P_E12,C_OLD_E12,DFG_transported_margin_stage0,patch,96,0.9975886841216323,0.9977596354010845,0.9910642133700026,0.8312192352037466,0.8214505245291762,0.5536682531635008,96
12,P_E12,C_OLD_E12,Seg_stage1_pooled,feature,96,0.8847321213724224,0.8857520977586317,0.9945698802029082,0.713410403545382,0.7684003756252705,0.013424311040105878,96
12,P_E12,C_OLD_E12,Seg_stage1_patch_subsample,patch_feature,96,0.8675107265202485,0.8825101798669236,0.9999999992994785,0.5768963470349313,0.9105677975057661,0.014440583388840121,96
12,P_E12,C_OLD_E12,Det_stage1,feature,96,0.7132752013639353,0.9013147491466762,0.9149119328027059,0.8693812172048864,0.6777304147912802,0.00954967628977602,96
12,P_E12,C_OLD_E12,DFG_native_weights_stage1,group_class,96,0.9944753859409557,0.9993093732446761,1.2793866918084928,0.35376384237050706,0.33969866430549467,0.18652803385420055,96
12,P_E12,C_OLD_E12,DFG_group_margins_stage1,patch_group,96,0.9928391456317287,0.998479743817464,0.9895126289373538,0.6206197325098678,0.9373436006541599,0.09269589014428369,96
12,P_E12,C_OLD_E12,DFG_native_fused_margin_stage1,patch,96,0.9977125510479121,0.9995012857692656,0.9869854663994871,0.9220506451223565,0.9408226928255419,0.3673604948519059,96
12,P_E12,C_OLD_E12,DFG_transported_margin_stage1,patch,96,0.9977116618255355,0.9995042591859595,0.9866411302298103,0.9220418390218644,0.9408614949267438,0.3714764046263971,96
12,P_E12,C_OLD_E12,Seg_stage2_pooled,feature,96,0.7751973612065658,0.8764560160936411,1.0698448278975168,0.5973815032986515,0.5019056089672969,0.017194466745543018,96
12,P_E12,C_OLD_E12,Seg_stage2_patch_subsample,patch_feature,96,0.7268750555667377,0.853513169826617,1.0000000004334482,0.2405523496891162,0.5461668119485733,0.019576620080820548,96
12,P_E12,C_OLD_E12,Det_stage2,feature,96,0.6226224509304853,0.8380374229207046,1.1603337808699832,0.7213580139832206,0.5816158615574974,0.019314046076339117,96
12,P_E12,C_OLD_E12,DFG_native_weights_stage2,group_class,96,0.9221234203825885,0.9681253608629192,1.771254389031172,0.68807754232773,0.095606299732863,0.12169132148281075,96
12,P_E12,C_OLD_E12,DFG_group_margins_stage2,patch_group,96,0.9222592579298354,0.9990271861200894,1.0704769098359914,0.2274382939050764,0.5801492154331587,0.22032767609312967,96
12,P_E12,C_OLD_E12,DFG_native_fused_margin_stage2,patch,96,0.9478249567552718,0.9962484690068801,0.9361837418360052,0.5393328820063088,0.5828758823871415,2.641410313524665,96
12,P_E12,C_OLD_E12,DFG_transported_margin_stage2,patch,96,0.9478352227605328,0.9962587061835972,0.9354579365780524,0.5382608370289337,0.5828779388620113,2.6471235317166397,96
12,P_E12,C_OLD_E12,Text_descriptors,descriptor,96,0.8869946933954734,0.9080496596381831,0.9999999982289329,0.996890862617959,0.9706562941869606,0.013033725661823,96
12,P_E12,A_E12,Seg_stage0_pooled,feature,96,0.9026160547607445,0.9033672405535833,1.0049958233950211,0.5423833369414897,0.31004658894217574,0.012196906725237898,96
12,P_E12,A_E12,Seg_stage0_patch_subsample,patch_feature,96,0.8757579593037983,0.8952815009832485,0.9999999989998803,0.7329009294331146,0.7453719584906456,0.01392228931061815,96
12,P_E12,A_E12,Det_stage0,feature,96,0.46518476882538584,0.6887455184584832,1.1171469267410326,0.6720526028638043,0.35140470532361057,0.014615658804925095,96
12,P_E12,A_E12,DFG_native_weights_stage0,group_class,96,0.9794401392125361,0.9954533070410793,1.0007056670314436,0.34638855207353125,0.4492398504778503,0.18121742631936083,96
12,P_E12,A_E12,DFG_group_margins_stage0,patch_group,96,0.9943601711667699,0.9979013398719763,1.0054318433540517,0.6901695481214306,0.7884035728082867,0.11550916940438043,96
12,P_E12,A_E12,DFG_native_fused_margin_stage0,patch,96,0.9980530471086256,0.9984435381795067,0.9985452478903575,0.9062431542977734,0.8942200436193654,0.45087140151232075,96
12,P_E12,A_E12,DFG_transported_margin_stage0,patch,96,0.9980514863426171,0.9984397746758831,0.9985860678143278,0.9058395241107201,0.8940756288634893,0.4440590596174137,96
12,P_E12,A_E12,Seg_stage1_pooled,feature,96,0.8848622269038714,0.8861519728504301,0.9956616639506937,0.6645004078611826,0.7318160967273994,0.013465680557491332,96
12,P_E12,A_E12,Seg_stage1_patch_subsample,patch_feature,96,0.8676517779229774,0.8828973121210919,0.9999999999682047,0.49497826082502255,0.8991841335611064,0.014469340146600198,96
12,P_E12,A_E12,Det_stage1,feature,96,0.3791840270745044,0.7984925563980596,1.0706712213863128,0.7791455841371973,0.2779050372021209,0.015075722979839501,96
12,P_E12,A_E12,DFG_native_weights_stage1,group_class,96,0.9761961592074597,0.9783245834241079,1.1144385767376184,0.2175988715151672,0.326840969592938,0.22890275727776396,96
12,P_E12,A_E12,DFG_group_margins_stage1,patch_group,96,0.9905488856331937,0.9966703192750457,0.979826202182108,0.605232802249796,0.9503192483448927,0.14340411364887676,96
12,P_E12,A_E12,DFG_native_fused_margin_stage1,patch,96,0.9973256373902046,0.999427205030669,0.9855447081916661,0.9258747633501383,0.9547991268148712,0.40974098942855963,96
12,P_E12,A_E12,DFG_transported_margin_stage1,patch,96,0.9973204937862011,0.9994240884535843,0.9857348499626726,0.9260492067487113,0.9548137177735199,0.4053163411975047,96
12,P_E12,A_E12,Seg_stage2_pooled,feature,96,0.8183305434948388,0.8930233398186678,1.058947794263392,0.4729475872364347,0.3382383127438701,0.015586366092759516,96
12,P_E12,A_E12,Seg_stage2_patch_subsample,patch_feature,96,0.7618903026269633,0.875918819381799,0.999999999961443,0.19997125628191073,0.507429529118401,0.018276714081068894,96
12,P_E12,A_E12,Det_stage2,feature,96,0.5943812560067027,0.85656088028021,1.2806695448778571,0.6110875514707907,0.499320033831933,0.019978553029047153,96
12,P_E12,A_E12,DFG_native_weights_stage2,group_class,96,0.9718394102880826,0.991729328570923,1.1486497865879965,0.411291695983298,0.21715346320418724,0.16918489261459196,96
12,P_E12,A_E12,DFG_group_margins_stage2,patch_group,96,0.9215684151505259,0.9982947275486451,1.1145840632412463,0.19383113474835514,0.5346471620154636,0.2362560112361854,96
12,P_E12,A_E12,DFG_native_fused_margin_stage2,patch,96,0.9456918991331836,0.9971582544328255,0.9714804882623076,0.4782705497637186,0.5362550211336402,2.4800701392567945,96
12,P_E12,A_E12,DFG_transported_margin_stage2,patch,96,0.9456949855583744,0.9971718172785475,0.9714555226910528,0.4775483717176325,0.5362485382539169,2.4746839641713194,96
12,P_E12,A_E12,Text_descriptors,descriptor,96,0.8864469854124958,0.8984576095148997,0.9999999940183106,0.9943111927852145,0.990201304671495,0.013158336830982742,96
12,P_E12,C_OLD_E12,MEDIAN_NON_TEXT_SIGNALS,summary,96,0.9222592579298354,0.9962484690068801,0.9969216991050773,0.6206197325098678,0.6065501212251294,0.09269589014428369,96.0
12,P_E12,A_E12,MEDIAN_NON_TEXT_SIGNALS,summary,96,0.9456918991331836,0.991729328570923,0.9999999999682047,0.605232802249796,0.5362485382539169,0.14340411364887676,96.0
14,P_E14,C_OLD_E14,Seg_stage0_pooled,feature,96,0.8956823183069743,0.8956837170651459,0.9924010248061211,0.20956241442310103,-0.01612571080793434,0.012486113009353254,96
14,P_E14,C_OLD_E14,Seg_stage0_patch_subsample,patch_feature,96,0.8656518827507208,0.8895450396751862,1.0000000011578285,0.5830218782371394,0.8337737237563472,0.014353355810353963,96
14,P_E14,C_OLD_E14,Det_stage0,feature,96,0.6585087596957184,0.8587504884884557,0.9619510419198782,0.8981852678308563,0.658671216883904,0.009847036886263484,96
14,P_E14,C_OLD_E14,DFG_native_weights_stage0,group_class,96,0.9944294689956461,0.9979151313389676,0.9312299172169259,0.6605930595998878,0.7303059031853169,0.11554747195785037,96
14,P_E14,C_OLD_E14,DFG_group_margins_stage0,patch_group,96,0.997298681003029,0.9992905771700675,0.9859130238997729,0.6594897252207639,0.7665031488986812,0.07488567224828906,96
14,P_E14,C_OLD_E14,DFG_native_fused_margin_stage0,patch,96,0.9981883013534127,0.9984907968267821,0.9865360707107794,0.8045293772589099,0.7727016763783733,0.5317495512123817,96
14,P_E14,C_OLD_E14,DFG_transported_margin_stage0,patch,96,0.9981884854109561,0.9984987807109487,0.9868090807360154,0.8026247169629376,0.7723941566110337,0.522792733526761,96
14,P_E14,C_OLD_E14,Seg_stage1_pooled,feature,96,0.8863188927645319,0.8879871211522775,0.9974253649459298,0.6925199695220496,0.8018221549053256,0.013280958726857186,96
14,P_E14,C_OLD_E14,Seg_stage1_patch_subsample,patch_feature,96,0.8725819225424094,0.8844906807586539,0.9999999986524223,0.5247807190624559,0.8643263133288795,0.01412082522951497,96
14,P_E14,C_OLD_E14,Det_stage1,feature,96,0.682145546019698,0.9044262646962088,1.0291926042278559,0.900521046175207,0.6460696384287902,0.01080741301388612,96
14,P_E14,C_OLD_E14,DFG_native_weights_stage1,group_class,96,0.9972930469066313,0.9986473924136638,1.0188058325050904,0.5520941447971732,0.5815170255187987,0.13960036156964228,96
14,P_E14,C_OLD_E14,DFG_group_margins_stage1,patch_group,96,0.9950488522250239,0.998813699080767,0.9938459610664299,0.7411963214475161,0.8686583053499594,0.0812163683344637,96
14,P_E14,C_OLD_E14,DFG_native_fused_margin_stage1,patch,96,0.9985157606738374,0.9997570218676649,0.9911025623872168,0.8757140920992627,0.877238311518916,0.28249157332742214,96
14,P_E14,C_OLD_E14,DFG_transported_margin_stage1,patch,96,0.9985129850435598,0.9997556842066828,0.9912426224524982,0.8759060299810172,0.87737429681405,0.27738037014344724,96
14,P_E14,C_OLD_E14,Seg_stage2_pooled,feature,96,0.7871922377404537,0.8969754145249018,1.0258128858080096,0.617984510612636,0.5569753967408206,0.016593605858497073,96
14,P_E14,C_OLD_E14,Seg_stage2_patch_subsample,patch_feature,96,0.7509770704493262,0.8830001721467988,0.9999999993760845,0.2802200522088888,0.5978923505299064,0.018600268498798048,96
14,P_E14,C_OLD_E14,Det_stage2,feature,96,0.7285506525524358,0.8394315176352933,1.0405185631984755,0.8166390091830001,0.762799450907875,0.017764397080503792,96
14,P_E14,C_OLD_E14,DFG_native_weights_stage2,group_class,96,0.9586593555958056,0.9797914528225496,1.3442227832871763,0.8103465051771803,0.10221906141577841,0.08839208651140022,96
14,P_E14,C_OLD_E14,DFG_group_margins_stage2,patch_group,96,0.9245726460189292,0.9989598344240965,0.9730169184378712,0.21659301741125542,0.43686336291541616,0.21360568896443574,96
14,P_E14,C_OLD_E14,DFG_native_fused_margin_stage2,patch,96,0.9487140579479957,0.9993258241548666,0.926157491775812,0.4887265555551343,0.4346411972679946,2.4342505751804007,96
14,P_E14,C_OLD_E14,DFG_transported_margin_stage2,patch,96,0.9487225579195645,0.9993289291241738,0.9256976290215867,0.4875902780928666,0.43463742056916455,2.437369723353076,96
14,P_E14,C_OLD_E14,Text_descriptors,descriptor,96,0.8832250725246671,0.9082252292586048,0.9999999942448533,0.997374189384585,0.9865384781248416,0.01324072482756822,96
14,P_E14,A_E14,Seg_stage0_pooled,feature,96,0.904602333997913,0.9052862856547483,1.006316525894928,0.5528456499459607,0.36479903765867955,0.012171860852083221,96
14,P_E14,A_E14,Seg_stage0_patch_subsample,patch_feature,96,0.8829157458790479,0.8987329535670395,0.9999999999686032,0.5698466377868721,0.7655758078867194,0.013556775126862205,96
14,P_E14,A_E14,Det_stage0,feature,96,0.551578688795502,0.7599673327469985,0.9345381253648014,0.7960337782875454,0.4901751659977136,0.011828465788705597,96
14,P_E14,A_E14,DFG_native_weights_stage0,group_class,96,0.9949346618810357,0.996597385116182,0.9582539702361521,0.42946723336467746,0.6426902061033177,0.16238768200047263,96
14,P_E14,A_E14,DFG_group_margins_stage0,patch_group,96,0.9964663958232977,0.9986878563370827,1.0063723071828876,0.6273811703833131,0.7690782755978054,0.09230789327706955,96
14,P_E14,A_E14,DFG_native_fused_margin_stage0,patch,96,0.9981879804770529,0.998505015265283,1.0010601419912937,0.7817739700033343,0.7789572854691219,0.4446650852653837,96
14,P_E14,A_E14,DFG_transported_margin_stage0,patch,96,0.9981886444931964,0.9985030356328641,1.0009452850660108,0.7825214771159471,0.7793008015270728,0.43917388612267727,96
14,P_E14,A_E14,Seg_stage1_pooled,feature,96,0.8843477870835073,0.8865364589860043,0.9903397552864149,0.6961512170134425,0.7776260278442552,0.013517289281696746,96
14,P_E14,A_E14,Seg_stage1_patch_subsample,patch_feature,96,0.8660898862104571,0.8824834493182213,0.99999999812522,0.4450864328903905,0.9110294431509867,0.014546068551803234,96
14,P_E14,A_E14,Det_stage1,feature,96,0.30056399077275026,0.8602505230789292,1.3426030374295663,0.8738463262369239,0.17339047958883677,0.016070656551769355,96
14,P_E14,A_E14,DFG_native_weights_stage1,group_class,96,0.9861481950221554,0.9913756805583245,0.9613854138885277,0.3170778317139368,0.5663988599997438,0.19778664929253864,96
14,P_E14,A_E14,DFG_group_margins_stage1,patch_group,96,0.9927818145882304,0.9974547249435975,0.9724952949416321,0.6587475443249066,0.9057008936913857,0.1245815581196227,96
14,P_E14,A_E14,DFG_native_fused_margin_stage1,patch,96,0.9974929098702571,0.9992086840715546,0.9807775883199216,0.8592676229404412,0.90374842664309,0.479681659111088,96
14,P_E14,A_E14,DFG_transported_margin_stage1,patch,96,0.997487010013382,0.9992082215511092,0.9815977642981153,0.8588787705541246,0.9037578309458425,0.4628554004254031,96
14,P_E14,A_E14,Seg_stage2_pooled,feature,96,0.8059712443306398,0.8869789944311202,1.0258871556858602,0.49524695703960364,0.43324695064424823,0.01597072113379329,96
14,P_E14,A_E14,Seg_stage2_patch_subsample,patch_feature,96,0.7690578816523238,0.8805847773703632,0.9999999995460819,0.26800298936871925,0.5862873011382264,0.017996987626523575,96
14,P_E14,A_E14,Det_stage2,feature,96,0.7463567371932346,0.857165074796816,1.06967911012549,0.8068774765132196,0.7702620481183655,0.01719444680104353,96
14,P_E14,A_E14,DFG_native_weights_stage2,group_class,96,0.9948909724978903,0.9960213970543776,1.0206658722114454,0.5018540895385054,0.14808019361681377,0.14617129043876453,96
14,P_E14,A_E14,DFG_group_margins_stage2,patch_group,96,0.9300725935758963,0.9989540708797182,0.9840805074703342,0.2517645131785201,0.5675684311920757,0.2174889117540625,96
14,P_E14,A_E14,DFG_native_fused_margin_stage2,patch,96,0.9489867905745563,0.998501522187211,0.940005508685017,0.49791395564276664,0.5661818253879378,2.4184870656321236,96
14,P_E14,A_E14,DFG_transported_margin_stage2,patch,96,0.9489922107420631,0.9985016671676438,0.940224857419986,0.4972835339024932,0.5661610732892269,2.410644399670123,96
14,P_E14,A_E14,Text_descriptors,descriptor,96,0.8817294809231575,0.8950606970386055,1.0000000000107367,0.9976474924505814,0.9623187269341134,0.013337121577564458,96
14,P_E14,C_OLD_E14,MEDIAN_NON_TEXT_SIGNALS,summary,96,0.9487140579479957,0.9979151313389676,0.9924010248061211,0.6605930595998878,0.7303059031853169,0.0812163683344637,96.0
14,P_E14,A_E14,MEDIAN_NON_TEXT_SIGNALS,summary,96,0.9489867905745563,0.9960213970543776,0.99999999812522,0.5698466377868721,0.6426902061033177,0.1245815581196227,96.0
16,P_E16,C_OLD_E16,Seg_stage0_pooled,feature,96,0.8952053900169923,0.8957736460383258,0.9931178301263252,0.18146865615226315,-0.03658333262151465,0.012500772554205564,96
16,P_E16,C_OLD_E16,Seg_stage0_patch_subsample,patch_feature,96,0.8629278795911995,0.887907904596406,0.9999999994475024,0.5925129088447673,0.7862640722427414,0.014485974783139248,96
16,P_E16,C_OLD_E16,Det_stage0,feature,96,0.7177743237999872,0.8530179701222635,1.0433649387268031,0.930139776492146,0.8275551204792526,0.009373130623787949,96
16,P_E16,C_OLD_E16,DFG_native_weights_stage0,group_class,96,0.9955035760744164,0.9970682604793588,0.9031135076165288,0.8026185122437927,0.7291625301511779,0.08512287391689217,96
16,P_E16,C_OLD_E16,DFG_group_margins_stage0,patch_group,96,0.996667618431192,0.9993763849803863,0.9889933828954275,0.6457574056015931,0.6986315340646329,0.0759715158446962,96
16,P_E16,C_OLD_E16,DFG_native_fused_margin_stage0,patch,96,0.9977916419668396,0.9983187915287625,0.9886138966984186,0.7233192293350931,0.7030398645046165,0.5350777532058715,96
16,P_E16,C_OLD_E16,DFG_transported_margin_stage0,patch,96,0.9977861604860369,0.9983183179693347,0.9891410338027526,0.7212770210952386,0.7023220747853212,0.5237238732500386,96
16,P_E16,C_OLD_E16,Seg_stage1_pooled,feature,96,0.8861049689023633,0.8882053341757198,0.9980128362475865,0.7634702353324,0.8391994004908613,0.01324087818716759,96
16,P_E16,C_OLD_E16,Seg_stage1_patch_subsample,patch_feature,96,0.869263859641797,0.8844201346127787,1.0000000009083359,0.6105666316470124,0.9478800153087807,0.014267708165566773,96
16,P_E16,C_OLD_E16,Det_stage1,feature,96,0.7749184257230435,0.917663155717312,1.067572471709614,0.8846930325318306,0.7973867871647624,0.008988365068867268,96
16,P_E16,C_OLD_E16,DFG_native_weights_stage1,group_class,96,0.9972118793824364,0.9983748020855736,0.9665956433902887,0.6998255473521691,0.750189228142416,0.1055227189475166,96
16,P_E16,C_OLD_E16,DFG_group_margins_stage1,patch_group,96,0.9941284769650733,0.9989984618774128,0.9959372505321963,0.43781699155573484,0.927071368441717,0.07823561031216106,96
16,P_E16,C_OLD_E16,DFG_native_fused_margin_stage1,patch,96,0.9981843839590779,0.9996323343671059,0.9913226464881459,0.912774201397855,0.93262433638438,0.31113940749104757,96
16,P_E16,C_OLD_E16,DFG_transported_margin_stage1,patch,96,0.9981796732311002,0.9996315914882281,0.9910236989828247,0.9127106638053298,0.9326092537438139,0.31459177730359306,96
16,P_E16,C_OLD_E16,Seg_stage2_pooled,feature,96,0.768006284555217,0.888798093576596,1.0012227331615888,0.590216300098994,0.569555218341978,0.017010493168200882,96
16,P_E16,C_OLD_E16,Seg_stage2_patch_subsample,patch_feature,96,0.7283679944975104,0.8753211330684131,0.9999999998645727,0.27278051658564273,0.6057325286949014,0.019341896874267454,96
16,P_E16,C_OLD_E16,Det_stage2,feature,96,0.7586114106319196,0.840741669599723,1.0076834453415493,0.8273865960145487,0.8221113347440964,0.017513739662250078,96
16,P_E16,C_OLD_E16,DFG_native_weights_stage2,group_class,96,0.9670001934209744,0.988617598601879,1.269096143935442,0.8782957720509345,0.35625418213890087,0.06983461007217152,96
