target,epoch,n_images,config_sha256,evaluator_git_sha,evaluator_sha256,p_pixel_auroc,c_old_0_pixel_auroc,c_old_05_pixel_auroc,a0_pixel_auroc,a05_pixel_auroc,anchor_train_effect_pixel_auroc,anchor_rmt_inference_effect_pixel_auroc,anchor_total_effect_pixel_auroc,anchor_vs_old_cir_pixel_auroc,old_cir_rmt_inference_effect_pixel_auroc,p_pixel_ap,c_old_0_pixel_ap,c_old_05_pixel_ap,a0_pixel_ap,a05_pixel_ap,anchor_train_effect_pixel_ap,anchor_rmt_inference_effect_pixel_ap,anchor_total_effect_pixel_ap,anchor_vs_old_cir_pixel_ap,old_cir_rmt_inference_effect_pixel_ap,p_image_auroc,c_old_0_image_auroc,c_old_05_image_auroc,a0_image_auroc,a05_image_auroc,anchor_train_effect_image_auroc,anchor_rmt_inference_effect_image_auroc,anchor_total_effect_image_auroc,anchor_vs_old_cir_image_auroc,old_cir_rmt_inference_effect_image_auroc,p_image_ap,c_old_0_image_ap,c_old_05_image_ap,a0_image_ap,a05_image_ap,anchor_train_effect_image_ap,anchor_rmt_inference_effect_image_ap,anchor_total_effect_image_ap,anchor_vs_old_cir_image_ap,old_cir_rmt_inference_effect_image_ap
VisA_SOURCE_BOUNDED_96,10,96,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,617eccb26d869c72c46046f586cd957e4e7301ed,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9718331156740962,0.9275117531454271,0.927392559874315,0.9363427821187615,0.935898332156053,-0.03549033355533471,-0.00044444996270853743,-0.035934783518043245,0.008831028973334432,-0.00011919327111209466,0.4949767817164079,0.4626210940744351,0.4627000914353844,0.5241297136356572,0.5240725148188079,0.02915293191924928,-5.7198816849290957e-05,0.02909573310239999,0.06150861956122211,7.899736094929555e-05,0.9691840277777778,0.9592013888888888,0.9592013888888888,0.9565972222222222,0.9565972222222222,-0.01258680555555558,0.0,-0.01258680555555558,-0.0026041666666666297,0.0,0.9739874960951798,0.9671114455979801,0.9671114455979801,0.9621669207389834,0.9621669207389834,-0.011820575356196406,0.0,-0.011820575356196406,-0.004944524858996768,0.0
VisA_SOURCE_BOUNDED_96,12,96,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,617eccb26d869c72c46046f586cd957e4e7301ed,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9605990320026057,0.9372797640037236,0.9387040172066397,0.9622300274477298,0.9625702423608328,0.0016309954451241282,0.00034021491310298746,0.0019712103582271157,0.024950263444006193,0.0014242532029160593,0.4573300920889267,0.4595460803652942,0.45962888427739906,0.5400545272313739,0.5401075925385356,0.0827244351424472,5.3065307161648256e-05,0.08277750044960885,0.08050844686607972,8.280391210485627e-05,0.9861111111111112,0.9670138888888888,0.9670138888888888,0.94140625,0.94140625,-0.04470486111111116,0.0,-0.04470486111111116,-0.02560763888888884,0.0,0.986964447863963,0.9730585310338221,0.9730585310338221,0.9594091520679859,0.9594091520679859,-0.02755529579597704,0.0,-0.02755529579597704,-0.013649378965836179,0.0
VisA_SOURCE_BOUNDED_96,14,96,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,617eccb26d869c72c46046f586cd957e4e7301ed,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.961153083092938,0.9378951387732162,0.9392449564117534,0.9585668986124577,0.9588193757406576,-0.0025861844804803136,0.00025247712819986834,-0.0023337073522804452,0.02067175983924152,0.001349817638537254,0.4756023564118824,0.513409215690459,0.5135118723113324,0.5402163539878451,0.5401751577807383,0.06461399757596265,-4.119620710674177e-05,0.0645728013688559,0.026807138297386013,0.000102656620873387,0.9852430555555556,0.9822048611111112,0.9822048611111112,0.9769965277777778,0.9769965277777778,-0.00824652777777779,0.0,-0.00824652777777779,-0.00520833333333337,0.0,0.986690049743004,0.9844964527264322,0.9844964527264322,0.981158068657559,0.981158068657559,-0.005531981085445059,0.0,-0.005531981085445059,-0.0033383840688732125,0.0
VisA_SOURCE_BOUNDED_96,16,96,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,617eccb26d869c72c46046f586cd957e4e7301ed,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.954717579317569,0.9513386568857485,0.9516691849666578,0.9637195270321032,0.9640327313577209,0.00900194771453422,0.00031320432561776634,0.009315152040151986,0.012380870146354694,0.0003305280809092759,0.4709689477631647,0.4800598905252289,0.4801926644926457,0.5423002845050447,0.5423272221865045,0.07133133674188002,2.6937681459782148e-05,0.07135827442333981,0.062240393979815845,0.00013277396741678826,0.9908854166666666,0.9921875,0.9921875,0.9835069444444444,0.9835069444444444,-0.00737847222222221,0.0,-0.00737847222222221,-0.00868055555555558,0.0,0.9918278100290037,0.9932369608741389,0.9932369608741389,0.9860975174351163,0.9860975174351163,-0.005730292593887354,0.0,-0.005730292593887354,-0.007139443439022619,0.0
VisA_SOURCE_BOUNDED_96,18,96,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,617eccb26d869c72c46046f586cd957e4e7301ed,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9692251299971568,0.9569664721157103,0.9568007997639306,0.9684995872272184,0.9683533477998791,-0.0007255427699384143,-0.00014623942733926754,-0.0008717821972776818,0.011533115111508119,-0.00016567235177966655,0.48556153984230804,0.36762411828863056,0.36764893164199075,0.5139898163693117,0.5139919176649518,0.028428276527003693,2.101295640044576e-06,0.028430377822643738,0.14636569808068117,2.4813353360186863e-05,0.9709201388888888,0.9939236111111112,0.9939236111111112,0.9787326388888888,0.9787326388888888,0.0078125,0.0,0.0078125,-0.015190972222222321,0.0,0.9768491037042383,0.9946653189577717,0.9946653189577717,0.9817828032099363,0.9817828032099363,0.004933699505697997,0.0,0.004933699505697997,-0.012882515747835388,0.0
VisA_SOURCE_BOUNDED_96,20,96,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,617eccb26d869c72c46046f586cd957e4e7301ed,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9610675116753277,0.9597833100867541,0.9598483967623433,0.9713990943650904,0.9711176169271775,0.010331582689762753,-0.0002814774379129581,0.010050105251849795,0.011615784278336316,6.508667558924319e-05,0.47466737499420975,0.5489931900084172,0.5490750703135155,0.5380940796113636,0.5379383128662353,0.06342670461715383,-0.00015576674512829403,0.06327093787202553,-0.010899110397053602,8.188030509836963e-05,0.9839409722222222,0.9978298611111112,0.9978298611111112,0.9917534722222222,0.9917534722222222,0.0078125,0.0,0.0078125,-0.006076388888888951,0.0,0.9862724224800008,0.9980345911949685,0.9980345911949685,0.9926053839044036,0.9926053839044036,0.006332961424402761,0.0,0.006332961424402761,-0.0054292072905649524,0.0
