epoch,batch,parameter_group,cls_grad_norm,seg_grad_norm,cosine
11,2,m_i_w,0.07329736696751084,0.034786248418860535,0.05684436459683699
11,2,hard_text_adapter,0.07931477016024167,0.010923746404567747,0.11945947755219467
11,2,soft_prompt,0.05321169388153936,0.021750135327899933,0.4002555992878814
12,0,shared_image_lora,0.22264971279151474,0.03566589354150896,0.48025619743486136
12,0,m_i_w,0.2542299962537839,0.05952100548903028,0.08885712760671974
12,0,hard_text_adapter,0.0485713543828437,0.01889849714241583,-0.10542675431236487
12,0,soft_prompt,0.059222410753020704,0.0324046985135328,0.15117604096060522
12,1,shared_image_lora,0.11089816129444709,0.0021504050370449628,0.4448823330849452
12,1,m_i_w,0.16801609903212883,0.0022943598343994785,0.04650222208512309
12,1,hard_text_adapter,0.06498406649398632,0.003148598106701734,0.1658352298371973
12,1,soft_prompt,0.05016100802239412,0.004904423466958498,0.1783468655506528
12,2,shared_image_lora,0.07998025832837988,0.09606043921886825,-0.485723261938726
12,2,m_i_w,0.1685754715018595,0.15465965056424016,-0.060478182577280035
12,2,hard_text_adapter,0.09348444456490579,0.03196701361735856,0.010068028753614743
12,2,soft_prompt,0.05678643581289403,0.06993882653736753,-0.08389780180267362
13,0,shared_image_lora,0.21079218515355763,0.021626471371601456,0.19462907044312158
13,0,m_i_w,0.30586652169289874,0.03352248477843032,0.10361753684949915
13,0,hard_text_adapter,0.06499907490157725,0.009430346482361879,0.00889502984823497
13,0,soft_prompt,0.06647232481431176,0.021537899252808492,0.18741294889160443
13,1,shared_image_lora,0.19431396038771462,0.0011048300228258547,0.2832780551489033
13,1,m_i_w,0.3238997890403799,0.0010860163932370295,0.08328622106685532
13,1,hard_text_adapter,0.06735678873831613,0.002395878061434957,0.11305508485619403
13,1,soft_prompt,0.05516297478718417,0.00449945584042305,0.09731925481937734
13,2,shared_image_lora,0.04442731260712153,0.28623817420247416,-0.24424869361844007
13,2,m_i_w,0.11195646996925296,0.44140880877251104,-0.024858516218423294
13,2,hard_text_adapter,0.063517718850757,0.06654378464195232,0.007928077251225157
13,2,soft_prompt,0.05024115835798011,0.1533597786033788,-0.32717971847773697
14,0,shared_image_lora,0.3417426568061254,0.008299463940379604,0.37717132473533904
14,0,m_i_w,0.33216644893441427,0.01425715556192444,0.1265090611761808
14,0,hard_text_adapter,0.05787111174900154,0.002691019642347614,0.1442030407281562
14,0,soft_prompt,0.05296002671863592,0.006209207922782527,0.1484280799414291
14,1,shared_image_lora,0.11061006880048134,0.0005435094782650508,0.11643016461992935
14,1,m_i_w,0.2253679607462726,0.0005676416241919839,0.080622851330796
14,1,hard_text_adapter,0.0793297381613932,0.001654140722844943,0.171508200844502
14,1,soft_prompt,0.05687832284223014,0.0033308034792925113,0.11503558923819318
14,2,shared_image_lora,0.0441027999725625,0.1753436021567387,0.17903055323691874
14,2,m_i_w,0.11285313888323915,0.3048902052802303,0.07656227276181612
14,2,hard_text_adapter,0.03384903729814137,0.09980746737370283,0.02556450571062076
14,2,soft_prompt,0.035024839412223556,0.25535676088099724,0.11466902857149872
15,0,shared_image_lora,0.22464515382300032,2.3361416806375783,0.08799739589182978
15,0,m_i_w,0.31487860292722625,2.735785584690773,0.03291535391096463
15,0,hard_text_adapter,0.059067911089309276,0.5513257364616778,0.07442738427762371
15,0,soft_prompt,0.05213406620164555,1.5004935148118692,0.07775546752904704
15,1,shared_image_lora,0.13274387706142304,0.00043657426246634473,0.24228492169165136
15,1,m_i_w,0.2652830121742347,0.0004787972550285659,0.07813256337667589
15,1,hard_text_adapter,0.07838405622769579,0.001262814956919317,0.1571241242896508
15,1,soft_prompt,0.0530328340305062,0.0026418462610963813,0.17536408882124033
15,2,shared_image_lora,0.05580952041230051,0.09149877887924102,-0.2864451162559141
15,2,m_i_w,0.14284627590763146,0.15433719793199424,-0.03292439275944095
15,2,hard_text_adapter,0.042593024985113116,0.04209608791477923,0.1135225313195447
15,2,soft_prompt,0.03550794270345214,0.09251416706703502,0.0016375578266443701
