target,epoch,n_images,parent_checkpoint_sha256,cir_checkpoint_sha256,config_sha256,evaluator_git_sha,evaluator_sha256,parent_pixel_auroc,c0_pixel_auroc,c05_pixel_auroc,train_effect_pixel_auroc,rmt_inference_effect_pixel_auroc,total_cir_effect_pixel_auroc,parent_pixel_ap,c0_pixel_ap,c05_pixel_ap,train_effect_pixel_ap,rmt_inference_effect_pixel_ap,total_cir_effect_pixel_ap,parent_image_auroc,c0_image_auroc,c05_image_auroc,train_effect_image_auroc,rmt_inference_effect_image_auroc,total_cir_effect_image_auroc,parent_image_ap,c0_image_ap,c05_image_ap,train_effect_image_ap,rmt_inference_effect_image_ap,total_cir_effect_image_ap
VisA_SOURCE,10,2162,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,e4a2bfaef8f44a64dba87999c90f19accf7863eeba2e99eb587ef8cc65601722,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,042174cdc63d9cb635566a1dae5b774056045383,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9710490629376273,0.9588357722159331,0.9587522890239669,-0.012213290721694192,-8.34831919661605e-05,-0.012296773913660353,0.5132103338946129,0.5622009094524446,0.5621383856055028,0.048990575557831706,-6.2523846941831e-05,0.048928051710889875,0.9770739823982398,0.9798740924092408,0.9798740924092408,0.002800110011001,0.0,0.002800110011001,0.9798337026883805,0.9844810251135879,0.9844810251135879,0.004647322425207379,0.0,0.004647322425207379
VisA_SOURCE,12,2162,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,32ea4b7083a6727fe217e22dec33b622900d2ea6f0e5193fe795d342fd81abfb,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,042174cdc63d9cb635566a1dae5b774056045383,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9711606233796996,0.9692184373669245,0.9690498665336459,-0.0019421860127750712,-0.0001685708332785918,-0.002110756846053663,0.5669829425068736,0.6133705265651327,0.6133765486634473,0.046387584058259046,6.022098314573121e-06,0.04639360615657362,0.979978190319032,0.9794375412541253,0.9794375412541253,-0.0005406490649066953,0.0,-0.0005406490649066953,0.9815749992285783,0.9826794474935991,0.9826794474935991,0.0011044482650208742,0.0,0.0011044482650208742
VisA_SOURCE,14,2162,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,042174cdc63d9cb635566a1dae5b774056045383,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9729951014852002,0.9681431201567244,0.9683078547180984,-0.004851981328475752,0.00016473456137400255,-0.004687246767101749,0.5992040021412971,0.6208747948889131,0.6208765982210468,0.021670792747615963,1.8033321337318498e-06,0.021672596079749695,0.9842036578657866,0.9846165566556654,0.9846165566556654,0.0004128987898788239,0.0,0.0004128987898788239,0.9865238030862241,0.9877351280852484,0.9877351280852484,0.0012113249990243213,0.0,0.0012113249990243213
VisA_SOURCE,16,2162,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,042174cdc63d9cb635566a1dae5b774056045383,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9721088280246423,0.9721445415265207,0.9720454157492481,3.5713501878475995e-05,-9.912577727266836e-05,-6.341227539419236e-05,0.6070221458232518,0.6328061789428095,0.6327953131179401,0.025784033119557792,-1.0865824869421559e-05,0.02577316729468837,0.9870873487348734,0.9875136413641363,0.9875136413641363,0.00042629262926296985,0.0,0.00042629262926296985,0.9895866376738419,0.9900106953592349,0.9900106953592349,0.0004240576853929978,0.0,0.0004240576853929978
VisA_SOURCE,18,2162,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,042174cdc63d9cb635566a1dae5b774056045383,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.9762790412696195,0.9743130492810406,0.9744556093307244,-0.001965991988578941,0.0001425600496838264,-0.0018234319388951148,0.6171165399760382,0.6398997305918962,0.639919789098863,0.022783190615857984,2.0058506966846856e-05,0.02280324912282483,0.9889360011001102,0.9876409515951595,0.9876409515951595,-0.0012950495049506294,0.0,-0.0012950495049506294,0.9906626170408376,0.9902186820366751,0.9902186820366751,-0.0004439350041625101,0.0,-0.0004439350041625101
VisA_SOURCE,20,2162,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,042174cdc63d9cb635566a1dae5b774056045383,cbcfaf4b2eda645fc6b440ed9bb486b5fb6b6f3af908e1c0ec70bafe13db0797,0.971992155856809,0.9744929434335647,0.9745561509096611,0.0025007875767557586,6.320747609633859e-05,0.002563995052852097,0.6338969075977121,0.6396425358390719,0.6396354563101735,0.005745628241359824,-7.079528898445986e-06,0.005738548712461378,0.9884694169416942,0.9881313806380638,0.9881313806380638,-0.0003380363036303846,0.0,-0.0003380363036303846,0.9899490648804724,0.9904457656779216,0.9904457656779216,0.0004967007974492343,0.0,0.0004967007974492343
