epoch,batch,parameter_group,cls_grad_norm,seg_grad_norm,cosine
6,0,shared_image_lora,5.405171477606084,0.014242255553942335,0.9348166170211648
6,0,m_i_w,2.7059455004290864,0.008816478531518788,0.6432051578080706
6,0,hard_text_adapter,0.15269215488344792,0.004936331906235266,-0.03618105640710881
6,0,soft_prompt,0.26753407136569907,0.009609968778087756,-0.026084412046180887
6,1,shared_image_lora,0.15647565307262576,0.00016268411932707913,0.7860508852458624
6,1,m_i_w,0.14899458663725157,0.00022251494213840396,0.3197285153841166
6,1,hard_text_adapter,0.04943877393089163,0.003350451726851378,0.3562275470289814
6,1,soft_prompt,0.07960809311195016,0.005822493101972927,0.31315326248165487
6,2,shared_image_lora,0.03172981891480392,0.08893248932229778,-0.3128993666269829
6,2,m_i_w,0.07914805476256365,0.20847158991544465,0.024585760334176945
6,2,hard_text_adapter,0.06967193570673558,0.06145611099894924,-0.250082605943791
6,2,soft_prompt,0.10813724133621859,0.14401116100783443,-0.08353523534762325
7,0,shared_image_lora,0.07158914904197973,0.00035164314479591474,0.5711162843161036
7,0,m_i_w,0.06819495257386256,0.00032758571239752907,0.19572243503404763
7,0,hard_text_adapter,0.1278116259922007,0.0024849599528469824,-0.07802043267688398
7,0,soft_prompt,0.15776155506391618,0.004167843455267525,0.09394019692897188
7,1,shared_image_lora,0.6809078546072533,0.0007047213992998887,0.9268449284706425
7,1,m_i_w,0.40289476960921194,0.0006088345772910215,0.30965587888378526
7,1,hard_text_adapter,0.0632541581979838,0.0031552505199786414,0.04514370681092599
7,1,soft_prompt,0.09535161123661294,0.004959889313452843,0.1821060660247254
7,2,shared_image_lora,0.03077662677340838,0.13622346484214032,-0.31965890640415184
7,2,m_i_w,0.08905798990232815,0.2142765126765505,0.04123532897345491
7,2,hard_text_adapter,0.05043187150023553,0.054557978357059646,-0.2405820498492998
7,2,soft_prompt,0.08062335227051434,0.1322750866035581,-0.2689752877393711
8,0,shared_image_lora,0.0813472872816295,0.0006772483571466105,0.6411964454166045
8,0,m_i_w,0.11999387244663215,0.0008122970846227888,0.34375862571487037
8,0,hard_text_adapter,0.14559171355213082,0.0018826357653669498,-0.006847029018926796
8,0,soft_prompt,0.1768671377367204,0.005411997218530027,0.3144200365763412
8,1,shared_image_lora,0.11328876205009268,8.075914137555386e-05,0.37472247153995436
8,1,m_i_w,0.250636795459715,0.00023503780936101016,0.12777758066673556
8,1,hard_text_adapter,0.04310611810599362,0.001903230778320537,0.379798250684499
8,1,soft_prompt,0.08445544977190808,0.005084388934022623,0.5828294726735964
8,2,shared_image_lora,0.026048382055810376,0.14444899060806304,-0.5021160082325825
8,2,m_i_w,0.05172801533415571,0.2620336716050386,0.08288157820343192
8,2,hard_text_adapter,0.058959639275544776,0.07253718038050411,-0.31574582286202096
8,2,soft_prompt,0.09545999048390644,0.20929959846823498,-0.012372467334693457
9,0,shared_image_lora,0.21619893397923176,0.011294918823930224,0.5518939296064376
9,0,m_i_w,0.12851807494042194,0.01029087320053616,0.24106066005733442
9,0,hard_text_adapter,0.16507408069673277,0.005571822028121914,-0.019029082402773376
9,0,soft_prompt,0.1724435522101699,0.009701539593396785,0.15516628711074942
9,1,shared_image_lora,0.0909094226766689,0.00020143874808900274,0.10912536743503427
9,1,m_i_w,0.15939762687096354,0.00027258631224318883,0.1704990501518784
9,1,hard_text_adapter,0.04824491289053875,0.001664244726365227,0.288570764846555
9,1,soft_prompt,0.06785724176072723,0.0032767294019373024,0.3119016426306503
9,2,shared_image_lora,0.03150460478024595,0.06427878927738523,-0.30301209664142803
9,2,m_i_w,0.08226922820542915,0.19739931157314877,0.09030722963697763
9,2,hard_text_adapter,0.0853686923380397,0.06628670415714859,-0.17223904999185996
9,2,soft_prompt,0.09400313569661989,0.1495149029044479,-0.2549625866707408
10,0,shared_image_lora,0.2632371221900166,0.0955246281108362,0.2648939362884414
10,0,m_i_w,0.20523551776643084,0.09893040725892058,0.1602756288558404
10,0,hard_text_adapter,0.19342042192312392,0.040078133726886164,-0.0896209582392441
10,0,soft_prompt,0.1763165984360287,0.06796900116117703,0.08815489997786698
10,1,shared_image_lora,0.1297248549958672,0.00011297358430655413,0.17608291244737703
10,1,m_i_w,0.21461658826288538,0.00019868444634418315,0.19062325971841773
10,1,hard_text_adapter,0.045735442507485236,0.001827830583546624,0.28302420788344496
10,1,soft_prompt,0.06341773296408705,0.0033745022156854744,0.2674245982587163
10,2,shared_image_lora,0.03589918886334917,0.06281523708817571,-0.5641451600983415
10,2,m_i_w,0.06925179089448552,0.2039141536054177,0.042100428247449743
10,2,hard_text_adapter,0.06817267131131574,0.06738899537038237,-0.15481643170686044
10,2,soft_prompt,0.06730768777389105,0.14668191306182016,-0.07584742398212314
11,0,shared_image_lora,0.12027343511705237,0.013351925028848284,-0.31345983944664896
11,0,m_i_w,0.1647217943676872,0.02136682810476736,0.09490787306942666
11,0,hard_text_adapter,0.14799234219719432,0.009392393297044267,-0.07082371143222174
11,0,soft_prompt,0.13989068074961855,0.01763565860299465,0.11522465404351571
11,1,shared_image_lora,0.1018486773884444,0.0001501644640300377,-0.2100810688272763
11,1,m_i_w,0.19277979882558638,0.00034592908847145984,0.13490541870342096
11,1,hard_text_adapter,0.04592174458400887,0.0016517739634355933,0.20328086858671346
11,1,soft_prompt,0.06250202466248315,0.0038408502291186054,0.26806667978054954
11,2,shared_image_lora,0.04650594560221642,0.050719885120689985,-0.2979487025106339
11,2,m_i_w,0.10727566232034698,0.1865792643425657,0.06836228305546585
11,2,hard_text_adapter,0.10884604442869619,0.04598098806792764,-0.13078756961718963
11,2,soft_prompt,0.09804858551964989,0.10211286071133888,-0.11289358504414601
12,0,shared_image_lora,0.3262469127203496,0.014311440177344271,-0.13801337527766827
12,0,m_i_w,0.2841488438108639,0.023368787872177568,0.07118105099653986
12,0,hard_text_adapter,0.13446894836151768,0.011190731746227006,0.0009062188526933577
12,0,soft_prompt,0.12742934590124844,0.021064140700391844,0.24287841740583155
12,1,shared_image_lora,0.09308920238923457,0.00019525655241348612,-0.04511448267802174
12,1,m_i_w,0.17025169923667877,0.0004142863729888433,0.1840206417437102
12,1,hard_text_adapter,0.040500682236262985,0.0018275464723686119,0.22735139111502334
12,1,soft_prompt,0.059633211050134804,0.004583863354805951,0.2865893676650448
12,2,shared_image_lora,0.0385289459757844,0.05349880163360792,-0.05749826231440513
12,2,m_i_w,0.07859187928586747,0.204538655164999,-0.01921582922999748
12,2,hard_text_adapter,0.10739963638570557,0.023374045445174803,0.07152600095981186
12,2,soft_prompt,0.09456079150499862,0.05745370146677729,0.08044316962637722
13,0,shared_image_lora,0.29922066884395127,0.061863191273095815,-0.09806805732152711
13,0,m_i_w,0.3035702999911028,0.0995057162749258,0.09477106006236992
13,0,hard_text_adapter,0.053239481886291455,0.03770741444927688,0.03518031377794917
13,0,soft_prompt,0.0736895188555745,0.07009099468444273,-0.0796703781097415
13,1,shared_image_lora,0.12730911776957848,0.00027192860962348657,0.37250736983206295
13,1,m_i_w,0.23668342029761846,0.0006564727615336397,0.1698334111177352
13,1,hard_text_adapter,0.03717158143939745,0.002227481129307139,0.1574556373176532
13,1,soft_prompt,0.061909582099295694,0.005164727841349388,-0.0320197652289473
13,2,shared_image_lora,0.028386135557614305,0.0814345906085781,-0.2379611080328827
13,2,m_i_w,0.075179632220416,0.34092302946947467,0.024370077267544515
13,2,hard_text_adapter,0.06932171456396426,0.07642449235426572,-0.07886758022166182
13,2,soft_prompt,0.06891371216234642,0.16585176459419668,-0.09987175844051163
14,0,shared_image_lora,0.25815225213613163,0.012226451268934305,-0.04869237546248496
14,0,m_i_w,0.2888248030093884,0.01686211101459728,0.10073234743647093
14,0,hard_text_adapter,0.04095937938795833,0.006613521130247756,-0.030652452271010707
14,0,soft_prompt,0.060311371844925195,0.013135067389435862,-0.06723372933170856
14,1,shared_image_lora,0.09221575043359123,0.00024401819364069135,0.006801873156845406
14,1,m_i_w,0.17551129723254222,0.0005256864611085741,0.1748961698741432
14,1,hard_text_adapter,0.045078402495121885,0.0013584885412739295,0.16965872640775356
14,1,soft_prompt,0.05651484182698154,0.0036730090621266225,0.13717879041559694
14,2,shared_image_lora,0.03368322489283505,0.050864182423934125,-0.15861801103192139
14,2,m_i_w,0.09169192261337526,0.1574246494460485,0.018557982889698742
14,2,hard_text_adapter,0.09006445015438126,0.0441507171212907,-0.121215432194799
14,2,soft_prompt,0.07754503240352381,0.0960800438794144,-0.10098970768721656
15,0,shared_image_lora,0.5104190640581674,0.16259944578149207,-0.012487798599927736
15,0,m_i_w,0.38290952356546454,0.1879803984304016,0.07944976814076979
15,0,hard_text_adapter,0.043019978481387236,0.049435686989800984,0.11821957210319715
15,0,soft_prompt,0.06683007758468582,0.10232531203100756,0.19997557232769436
15,1,shared_image_lora,0.12157442886568924,0.0001440845508342027,0.16631226979251176
15,1,m_i_w,0.20958327593188952,0.00038913982066315006,0.1612018047907575
15,1,hard_text_adapter,0.037525450101245084,0.0014113016614794736,0.2676646079731654
15,1,soft_prompt,0.053653454364631294,0.004071942613395446,0.37825397544730904
15,2,shared_image_lora,0.04336626158511791,0.08659791063384119,-0.05276590683703264
15,2,m_i_w,0.11034136762015252,0.3116867032225441,-0.008589910528315153
15,2,hard_text_adapter,0.08776349983685368,0.06858137958119985,-0.046434961715191465
15,2,soft_prompt,0.0643351406993059,0.15063478880994918,0.08435880009647846
