epoch,checkpoint,checkpoint_bytes,checkpoint_sha256,global_step,checkpoint_git_sha,current_audit_head,config_sha256,parent_config_sha256,parent_checkpoint_sha256,optimizer_state_present,scheduler_state_present,state_tensor_count,state_numel,parameter_l2,image_adapter_l2,text_adapter_l2,soft_prompt_l2,run_manifest_git_sha,run_manifest_target_epochs,run_manifest_epochs,vs_e12_epoch,vs_e12_l2,vs_e12_rms,vs_e12_max_abs,vs_previous_epoch,vs_previous_l2,vs_previous_rms,vs_previous_max_abs,intended_image_lr,actual_cir_image_lr,lr_ratio,source_metric,target_metric,native_alpha0_metric,cir_alpha05_metric,source_metric_definition,target_metric_definition
12,/home/ai4/caohuy/ACD-CLIP-cir-dfg-rmt-v2/runs/cir_rmt/CIR_DFG_RMT_V2/visa/seed0/checkpoints/epoch_12.pth,169377707,ba4e978b5c0eddc9b3b61d8079b0608cce08538c377418616c844754ada39eb3,4332,5c5b9bb988ede51b2e8945c420bcbaaac42359ad,da0b75cab2671a6b287ac17679c23302d1c93cad,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,d24cf942684b0be3c12838699ec6fe452697bd7f0a58eabbf316fb79b1b18cdb,,True,True,116,14102031,276.19654487199625,262.89817608973846,84.66159062175258,1.2228987334505392,1e13517ff36788c50d093bda61c29fc33bbdb2d5,"[12, 14, 16, 18, 20]",[],12,0.0,0.0,0.0,,,,,0.00031381059609000009,0.001,3.186635545324934,0.9674728196198387,0.89055022437059161,0.89072060300538203,0.89055022437059161,VisA_SOURCE alpha05 pixel AUROC,6-medical mean pixel AUROC; native_alpha0/cir_alpha05 are paired inference values
14,/home/ai4/caohuy/ACD-CLIP-cir-dfg-rmt-v2/runs/cir_rmt/CIR_DFG_RMT_V2/visa/seed0/checkpoints/epoch_14.pth,169377707,8d296fde0b232aa4cfdca1277b187a39ca7d4fff407ce109846c28ee1376a144,5054,5c5b9bb988ede51b2e8945c420bcbaaac42359ad,da0b75cab2671a6b287ac17679c23302d1c93cad,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,d24cf942684b0be3c12838699ec6fe452697bd7f0a58eabbf316fb79b1b18cdb,,True,True,116,14102031,285.43982291201,272.6060337367672,84.61857081886737,1.2411071349767775,1e13517ff36788c50d093bda61c29fc33bbdb2d5,"[12, 14, 16, 18, 20]",[],12,47.39590897321741,0.012621181848915381,0.21212106943130493,12,47.39590897321741,0.012621181848915381,0.21212106943130493,0.0002541865828329001,0.001,3.9341179571912761,0.9735128879554816,0.89553002058700903,0.8953578131887453,0.89553002058700903,VisA_SOURCE alpha05 pixel AUROC,6-medical mean pixel AUROC; native_alpha0/cir_alpha05 are paired inference values
16,/home/ai4/caohuy/ACD-CLIP-cir-dfg-rmt-v2/runs/cir_rmt/CIR_DFG_RMT_V2/visa/seed0/checkpoints/epoch_16.pth,169377707,90c1ceeac04f46f390bc09d192e2cee078b5437d3edfe5f86d7d1c5a0691dbe9,5776,5c5b9bb988ede51b2e8945c420bcbaaac42359ad,da0b75cab2671a6b287ac17679c23302d1c93cad,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,d24cf942684b0be3c12838699ec6fe452697bd7f0a58eabbf316fb79b1b18cdb,,True,True,116,14102031,295.4348050812514,283.0735341082385,84.55479176668281,1.2591783677690802,1e13517ff36788c50d093bda61c29fc33bbdb2d5,"[12, 14, 16, 18, 20]",[],12,68.88144029916627,0.018342620763371134,0.283223032951355,14,48.10354693046072,0.012809620630553895,0.20392858982086182,0.00020589113209464909,0.001,4.8569357496188594,0.9662804231156797,0.87914244918561091,0.87963854711332734,0.87914244918561091,VisA_SOURCE alpha05 pixel AUROC,6-medical mean pixel AUROC; native_alpha0/cir_alpha05 are paired inference values
18,/home/ai4/caohuy/ACD-CLIP-cir-dfg-rmt-v2/runs/cir_rmt/CIR_DFG_RMT_V2/visa/seed0/checkpoints/epoch_18.pth,169377707,db772a1114048d7f64083343360cd9be99e431bed9363a58eb34f3680c093851,6498,5c5b9bb988ede51b2e8945c420bcbaaac42359ad,da0b75cab2671a6b287ac17679c23302d1c93cad,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,d24cf942684b0be3c12838699ec6fe452697bd7f0a58eabbf316fb79b1b18cdb,,True,True,116,14102031,304.4710708296184,292.50355666254256,84.51433858035237,1.2762782701430575,1e13517ff36788c50d093bda61c29fc33bbdb2d5,"[12, 14, 16, 18, 20]",[],12,85.73996678268577,0.02283192233101257,0.37703466415405273,16,47.635206484451274,0.012684905015549492,0.17513562738895416,0.00016677181699666576,0.001,5.9962169748380978,0.9796187474440442,0.89462948166382672,0.89495447194960809,0.89462948166382672,VisA_SOURCE alpha05 pixel AUROC,6-medical mean pixel AUROC; native_alpha0/cir_alpha05 are paired inference values
20,/home/ai4/caohuy/ACD-CLIP-cir-dfg-rmt-v2/runs/cir_rmt/CIR_DFG_RMT_V2/visa/seed0/checkpoints/epoch_20.pth,169377707,a305f9b211bd85c0c3d7a58be7c6bb5428de1eef14f55a78d45e4bceea80af4d,7220,5c5b9bb988ede51b2e8945c420bcbaaac42359ad,da0b75cab2671a6b287ac17679c23302d1c93cad,064e8acd4369645f631030b5d60abf8615e878b50e9caff6a4a8b2439b64f81c,d24cf942684b0be3c12838699ec6fe452697bd7f0a58eabbf316fb79b1b18cdb,,True,True,116,14102031,313.0291604989425,301.4118683888701,84.47763349001825,1.2924228910469728,1e13517ff36788c50d093bda61c29fc33bbdb2d5,"[12, 14, 16, 18, 20]",[],12,103.04023308824779,0.027438855963207432,0.4852614402770996,18,47.08247734129022,0.012537717311375006,0.18402895331382751,0.00013508517176729929,0.001,7.4027370059729591,0.9761542076780484,0.86937439477127543,0.86934165104912331,0.86937439477127543,VisA_SOURCE alpha05 pixel AUROC,6-medical mean pixel AUROC; native_alpha0/cir_alpha05 are paired inference values
