candidate_count_max,candidate_count_mean,candidate_count_min,candidate_count_p01,candidate_count_p05,candidate_count_p50,candidate_count_p95,candidate_count_p99,center_max,center_mean,center_min,center_p01,center_p05,center_p50,center_p95,center_p99,delta_abs_gt_095,delta_abs_gt_099,delta_abs_patch_anomaly,delta_abs_patch_normal,delta_g0_anomaly,delta_g0_normal,delta_g1_anomaly,delta_g1_normal,delta_g2_anomaly,delta_g2_normal,delta_gt_negative_normal,delta_gt_positive_anomaly,delta_max,delta_mean,delta_min,delta_p01,delta_p05,delta_p50,delta_p95,delta_p99,delta_patch_anomaly,delta_patch_normal,duplicate_pair_fraction,epoch,invalid_peer_fraction,invalid_peer_index_count,mad_max,mad_mean,mad_min,mad_p01,mad_p05,mad_p50,mad_p95,mad_p99,n_anomaly,n_images,n_normal,native_margin_g0_anomaly,native_margin_g0_normal,native_margin_g1_anomaly,native_margin_g1_normal,native_margin_g2_anomaly,native_margin_g2_normal,native_weight_abnormal_anomaly,native_weight_abnormal_normal,native_weight_normal_anomaly,native_weight_normal_normal,nonfinite_by_field,nonfinite_total,peer_count,peer_gt_contamination_fraction,peer_margins_max,peer_margins_mean,peer_margins_min,peer_margins_p01,peer_margins_p05,peer_margins_p50,peer_margins_p95,peer_margins_p99,peer_valid_fraction,scale_max,scale_mean,scale_min,scale_p01,scale_p05,scale_p50,scale_p95,scale_p99,scope,self_violation_fraction,spatial_radius,spatial_violation_fraction,target,transport_margin_effect_anomaly,transport_margin_effect_normal,z_max,z_mean,z_min,z_p01,z_p05,z_p50,z_p95,z_p99
685.0,664.4436526854023,636.0,640.0,646.0,665.0,683.0,685.0,-0.21996614336967468,-1.4966554819012627,-1.9408528804779053,-1.9318613350391387,-1.9268293976783752,-1.7813923954963684,-0.74635811150074,-0.6661303162574765,0.475830078125,0.390625,0.4924579498564395,,0.31491142687828916,,0.5010052206484895,,0.4947148843815452,,0.41414903828122324,0.6665989545084134,1.0,0.43687690667241136,-1.0,-0.9990024924278259,-0.9120607376098633,0.8737667202949524,1.0,1.0,0.43687690692622033,,0.0,14,0.0,0,0.2746521830558777,0.013640696079644424,1.621246337890625e-05,0.0006143912672996521,0.001299448311328888,0.009603843092918396,0.04289884865283966,0.06681835651397706,380,380,0,-0.7464993719991885,,-1.5799994186351174,,-1.6376210033893586,,0.33333333024853157,,0.3333333336993268,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.03748197877820922,0.0060166968032717705,-1.494736945391005,-1.9427452087402344,-1.9327984035015107,-1.927045851945877,-1.7752830982208252,-0.7434059679508209,-0.6450084447860718,1.0,0.40719932317733765,0.02022369564832791,2.4036597096710466e-05,0.0009108964615734294,0.0019265620794612914,0.014238657429814339,0.06360182911157608,0.09906489700078966,medical,0.0,3,0.0,Colon_colonDB,0.02364060811845488,,8934.4951171875,7.812007275588397,-108.79876708984375,-3.8014936327934263,-1.5396450757980347,1.3487879633903503,38.496219635009766,122.33445129394534
685.0,663.8621855368882,636.0,637.0,645.0,665.0,682.0,685.0,1.0037740468978882,-1.448571515928222,-1.9409793615341187,-1.9291044938564301,-1.9232752978801728,-1.7191966772079468,-0.6681095957756044,-0.515474724769593,0.4884917664670659,0.39895209580838326,0.5118100077582304,,0.3463754748702049,,0.5217919873595238,,0.5143471168875694,,0.41368604628736055,0.6648148383306361,1.0,0.46083790732749674,-1.0,-0.9969756609201431,-0.8921883285045624,0.8978334963321686,1.0,1.0,0.4608379075679883,,0.0,14,0.0,0,0.9524341225624084,0.024593692260351695,1.8477439880371094e-05,0.0008282303810119629,0.001856870949268341,0.01540994644165039,0.07760600745677947,0.14211822554469078,1000,1000,0,-0.6536320409178734,,-1.4086057454347611,,-1.4674034538865088,,0.33333333098888396,,0.3333333320617676,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.08615476625273923,1.2901161909103394,-1.4447073969190838,-1.9439153671264648,-1.9307922101020814,-1.9243145644664765,-1.7132854461669922,-0.6596167981624603,-0.4727950716018689,1.0,1.412078857421875,0.03646260749791337,2.7394651624490507e-05,0.0012279343022964895,0.0027529968530870972,0.022846786305308342,0.11505866684019564,0.21070447176694826,medical,0.0,3,0.0,Colon_Kvasir,0.022226078688167037,,17958.19140625,7.564649568062297,-118.39053344726562,-3.246352560520172,-1.4325519263744353,1.4609323143959045,30.998965167999213,103.47928550720202
686.0,663.4816746905867,636.0,640.0,643.95,661.0,685.0,685.0,1.5345414876937866,-1.431828908207692,-1.9389251470565796,-1.926800835132599,-1.9202626585960387,-1.8446310758590698,-0.5940683424472836,0.30308483690023363,0.5078629032258064,0.4217489919354839,0.41736941365898034,0.3709496390103842,0.2569815415798164,0.20067178565077484,0.43181421528017616,0.42123614489100875,0.3755062566007056,0.3261041396996006,0.326498613821991,0.7978064958773912,1.0,0.3480892182591587,-1.0,-0.9991376543045044,-0.9423860311508179,0.8950585722923279,1.0,1.0,0.35476714573047,0.3160038650491682,0.0,16,0.0,0,1.6142827272415161,0.011388721162208917,2.86102294921875e-06,0.0003176051378250122,0.0007555335760116577,0.005265325307846069,0.06469252854585646,0.16349137246608716,3075,3715,640,-0.6916886397008973,-0.8694330968195573,-1.4782420430338479,-1.730428363569081,-1.5229784319458939,-1.7697346994653345,0.33333333446727537,0.3333333333954215,0.3333333329747363,0.3333333320915699,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.005339437870084263,1.5576136112213135,-1.4312744835766262,-1.9396120309829712,-1.929693069458008,-1.9205513834953307,-1.8451011776924133,-0.6037463068962099,0.2998737004399296,1.0,2.3933355808258057,0.016884917695720342,4.241752321831882e-06,0.0004708813695469871,0.0011201540706679224,0.007806371198967099,0.0959131389856338,0.24239230573177312,medical,0.0,3,0.0,Brain,0.027178346274678057,0.04675457629346056,123988.3203125,23.40802322736989,-563.2496948242188,-3.8742790818214417,-1.7589538037776946,1.4468014240264893,52.03559379577602,263.30513916015576
686.0,662.9829953956056,636.0,641.0,647.0,662.0,681.0,685.0,0.7054060697555542,-1.532646274667243,-1.9388010501861572,-1.928296560049057,-1.9252229630947113,-1.8607405424118042,-0.8495704680681229,-0.7140873938798918,0.44779116465863456,0.36370481927710846,0.3305762449059301,0.31765935095671877,0.23246248939046354,0.21881084710288018,0.34644147701787226,0.34442301901305566,0.22566666886436218,0.20832743840504522,0.2578934346707672,0.8583633777895524,1.0,0.2620510645201117,-1.0,-0.9998920857906342,-0.9732589572668076,0.6680361330509186,1.0,1.0,0.26819010513396574,0.2571869989961605,0.0,16,0.0,0,0.8047404289245605,0.004038250274534535,4.0531158447265625e-06,0.00015001296997070314,0.00032657384872436523,0.002631738781929016,0.014981135725975037,0.03406029641628263,660,1493,833,-0.8446389292677243,-0.8543691754985113,-1.7307758036888008,-1.7459074532141348,-1.7759184597116529,-1.7905910050883298,0.33333333319786823,0.3333333344304977,0.3333333338300387,0.33333333299941376,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.00017068941644890668,0.8317354321479797,-1.532504011632832,-1.9393281936645508,-1.9301544368267058,-1.9265183210372925,-1.8600631356239319,-0.8465949445962906,-0.7176202535629272,1.0,1.193108081817627,0.005987109750749344,6.0091492741776165e-06,0.00022240922698983922,0.0004841783666051924,0.003901815856806934,0.022211031056940556,0.05049779433757064,medical,0.0,3,0.0,Liver,0.041286527656131625,0.046258538293944045,167187.890625,21.071120573451413,-272.45147705078125,-4.9136800289154055,-2.1506215929985046,0.807188093662262,50.25451946258545,459.7076065063454
686.0,662.9468297825414,636.0,645.0,649.0,662.0,678.0,682.0,-0.6718363761901855,-1.5708464055858133,-1.9378178119659424,-1.927976735830307,-1.9248451590538025,-1.8657755255699158,-0.8594855278730392,-0.8424873638153078,0.33632682724252494,0.22819767441860464,0.3321842319782375,0.327339303151759,0.14713968884648454,0.16021059623111567,0.4384910386270253,0.42985037538893056,0.3170867307960051,0.2989182570568079,0.288452288846447,0.4524926573151243,1.0,0.29826459201608974,-1.0,-0.9994264823198319,-0.9583560079336166,0.5729592740535736,0.9999998807907104,1.0,0.3009056839621741,0.29632626910867327,0.0,16,0.0,0,0.0614946186542511,0.003730117065803697,5.4836273193359375e-06,0.00022563457489013672,0.000500798225402832,0.0026482343673706055,0.011248114705085754,0.0167002475261688,764,1805,1041,-0.9344993502837825,-0.9380449841620255,-1.8435053777008157,-1.8512991663358398,-1.8816044492871349,-1.8891791259864565,0.33333333304727264,0.3333333371123022,0.3333333332813223,0.33333333195916287,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.024836911104411292,-0.6352565884590149,-1.570637796105976,-1.9392235279083252,-1.9290529417991638,-1.9244478940963745,-1.8646718859672546,-0.8581055015325546,-0.8360979074239733,1.0,0.09117192029953003,0.005530271463570878,8.130025889840908e-06,0.00033452581119490786,0.0007424834184348583,0.0039262722712010145,0.016676454711705445,0.0247597858868539,medical,0.0,3,0.0,Retina,0.04984339326620102,0.051581498197889125,25926.111328125,2.458595146158732,-162.46871948242188,-4.0782970476150515,-1.9253517031669616,0.6519173085689545,8.358427715301493,22.9440794754028
685.0,664.0892104346,636.0,641.0,646.0,663.0,683.0,685.0,0.3628391921520233,-1.52892997666408,-1.9420042037963867,-1.9345783233642577,-1.9260067701339723,-1.8241134285926819,-0.8264869004487991,-0.7325024783611302,0.46231617647058826,0.3707107843137255,0.44638071282723246,,0.2697730702074135,,0.47796136394045713,,0.41721997210402895,,0.3487529027156535,0.7020901415379295,1.0,0.38831792828966444,-1.0,-0.9989200079441071,-0.9149287015199661,0.8440617322921753,1.0,1.0,0.3883179284695679,,0.0,16,0.0,0,0.4231199026107788,0.011485701858980828,1.2874603271484375e-05,0.0005796307325363159,0.0013857394456863405,0.009799152612686157,0.035248321294784536,0.05921947091817841,612,612,0,-0.7915234795095873,,-1.625555773770887,,-1.6643510145299576,,0.3333333329437605,,0.3333333327489741,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.03351254672796803,0.5058647990226746,-1.5274879350782653,-1.9427549839019775,-1.936697292327881,-1.9266411542892456,-1.8211364150047302,-0.819951018691063,-0.7126165342330935,1.0,0.6273175477981567,0.017028701274009517,1.9087887267232873e-05,0.0008593605266651138,0.00205449735512957,0.014528223313391209,0.05225915908813475,0.08779878467321374,medical,0.0,3,0.0,Colon_clinicDB,0.023996975622900756,,63040.6875,21.36127267947055,-122.42955017089844,-3.762043845653534,-1.5569784462451934,1.2351329922676086,59.94712123870836,493.50605041503894
685.0,664.2309234554612,636.0,640.0,646.0,664.0,683.0,685.0,-0.36575427651405334,-1.5440979605648326,-1.9415837526321411,-1.9337674915790557,-1.927312821149826,-1.8352291584014893,-0.8452882915735245,-0.7974738210439681,0.43408203125,0.33984375,0.43211204933583547,,0.27216865436026927,,0.4711055973642751,,0.38028322807268095,,0.3470842655422105,0.6518151129138934,1.0,0.37451894543331754,-1.0,-0.9980754256248474,-0.9314530044794083,0.7779879570007324,1.0,1.0,0.3745189455557678,,0.0,16,0.0,0,0.19153368473052979,0.009161689469387738,3.933906555175781e-06,0.0004539757966995239,0.0011686980724334717,0.00715067982673645,0.026536695659160614,0.040455028414726264,380,380,0,-0.8493404819777137,,-1.7024259115520277,,-1.7370216717845515,,0.3333333327582008,,0.3333333321307835,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.036719560954980586,-0.2878667116165161,-1.5430724798019249,-1.9428656101226807,-1.935881680250168,-1.928225189447403,-1.8324574828147888,-0.8383321464061737,-0.7792988717555999,1.0,0.2839678227901459,0.013583120566389223,5.832409897266189e-06,0.0006730645225616173,0.0017327117384411395,0.010601597838103771,0.03934330586344004,0.05997862517833711,medical,0.0,3,0.0,Colon_colonDB,0.028710144182275,,40807.23046875,14.967728519408135,-74.86773681640625,-3.4733940124511715,-1.6692540347576141,1.040252923965454,39.70407009124756,215.60541839599622
685.0,663.8960416362308,636.0,638.0,646.0,665.0,682.0,685.0,0.25965696573257446,-1.5080618075473902,-1.9421576261520386,-1.9308091521263122,-1.9224633991718292,-1.7949228286743164,-0.7987645089626313,-0.686541122198106,0.4475112275449102,0.358813622754491,0.46766173093820806,,0.30324151457846166,,0.49659269443154336,,0.4358457760810852,,0.3532608162549943,0.6655337467713276,1.0,0.41189308112414014,-1.0,-0.998285311460495,-0.9160126447677612,0.7946645021438599,1.0,1.0,0.4118930813234457,,0.0,16,0.0,0,0.4340815544128418,0.015491661963835763,8.64267349243164e-06,0.0004148352146148682,0.0014291733503341674,0.011547073721885681,0.04423660039901733,0.07271756887435911,1000,1000,0,-0.7521512740850449,,-1.5469033470153808,,-1.5841738687753677,,0.3333333320617676,,0.33333333337306975,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.07622470781592403,0.400909960269928,-1.5059665578851562,-1.9429550170898438,-1.9356341123580934,-1.923685622215271,-1.7928816676139832,-0.7913467556238175,-0.6585496068000795,1.0,0.64356929063797,0.02296793761976421,1.281362710869871e-05,0.0006150347006041557,0.00211889244383201,0.017119690775871277,0.06558518595993518,0.10781106770038602,medical,0.0,3,0.0,Colon_Kvasir,0.022671857032924892,,48885.71484375,17.55783920509499,-100.82939147949219,-3.530489025115967,-1.5636676788330077,1.0839641094207764,47.524782371520935,334.27646453856966
686.0,663.25154374847,636.0,638.0,642.0,660.0,685.0,685.0,1.633695125579834,-1.5065933418131852,-1.944872260093689,-1.9363449621200561,-1.929928821325302,-1.8542333245277405,-0.7838589102029803,-0.04984197728335979,0.5030241935483871,0.4354334677419355,0.44381886681859073,0.3703431199588577,0.2853285969648419,0.2297391974774655,0.44475560345785403,0.3636015534633771,0.4337315624516185,0.33436673439573494,0.3523614503479979,0.8330101104934221,1.0,0.37437995563434207,-1.0,-0.9997200679779052,-0.9343314409255982,0.85889533162117,1.0,1.0,0.3879384309228393,0.3092357203861248,0.0,18,0.0,0,1.4878273010253906,0.011477759856847437,5.066394805908203e-06,0.0005263561010360718,0.001069466769695282,0.005910053849220276,0.055069436877965894,0.1596360413730144,3075,3715,640,-0.6577754188298695,-0.8497646058443934,-1.4435304960971926,-1.6905039135366677,-1.4975779654727719,-1.739721343666315,0.3333333337888485,0.3333333333954215,0.3333333320249387,0.33333333525806663,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.0013910695097265246,1.6397416591644287,-1.5053607847737007,-1.9458670616149902,-1.940315444469452,-1.9320622384548187,-1.8530832529067993,-0.7765070945024508,-0.04836504407227075,1.0,2.205852746963501,0.01701692646228732,7.511436706408858e-06,0.0007803755585337058,0.001585591386537999,0.008762245532125235,0.08164594396948809,0.2366763943433761,medical,0.0,3,0.0,Brain,0.026184945496071765,0.047538657585391775,32559.61328125,29.001183683821033,-652.6435546875,-4.436969633102417,-1.691449415683746,1.2891178727149963,114.52888946533183,375.07577819824166
686.0,662.6301826346178,636.0,639.0,643.0,662.0,683.0,685.0,-0.3275468349456787,-1.5702405189057138,-1.9434013366699219,-1.934243655204773,-1.931382268667221,-1.8687151074409485,-0.8686593770980835,-0.8271087855100634,0.39357429718875503,0.30998995983935745,0.36811152181727197,0.36430583927252846,0.2573851531202143,0.258221845979951,0.358078393001448,0.34823212335232784,0.3276542184930859,0.3099470004385688,0.3057376481116885,0.8352107974306634,1.0,0.3094036989491136,-1.0,-0.9997543871402741,-0.9368443340063095,0.6880464553833008,1.0,1.0,0.3143724622119064,0.3054668640438332,0.0,18,0.0,0,0.21079766750335693,0.003263946859147888,6.377696990966797e-06,0.00028569698333740233,0.0005700439214706421,0.002750575542449951,0.011033691465854645,0.01797678917646407,660,1493,833,-0.8783357061219937,-0.8858330417938736,-1.7707388429930715,-1.78320115425435,-1.8259222240159005,-1.8380236449648066,0.33333333473313936,0.33333333428738926,0.3333333346879844,0.333333331997655,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,2.0304151293814768e-05,-0.2571059763431549,-1.5699798522571244,-1.944380760192871,-1.9368072330951691,-1.932372123003006,-1.8677290081977844,-0.8663832694292068,-0.8220328718423844,1.0,0.3125286102294922,0.004839127527407317,9.455573490413371e-06,0.0004235743428580463,0.0008451470930594951,0.004078003345057368,0.01635855110362172,0.026652386877685768,medical,0.0,3,0.0,Liver,0.037347144658931276,0.03756718162787097,33734.80859375,17.311526523651576,-235.95858764648438,-4.502488088607788,-1.7116065919399261,0.8442364633083344,66.58814239501953,535.3304138183587
685.0,663.0914920610511,636.0,644.0,648.0,662.0,681.0,684.0,-0.7640202045440674,-1.5742234692769244,-1.9435813426971436,-1.934098869562149,-1.9316118896007537,-1.8641221523284912,-0.8597138345241547,-0.841268817782402,0.3448920265780731,0.24086378737541528,0.3140528288433081,0.3057212914537592,0.13158724474579253,0.1385681085095282,0.3640335221331157,0.3452428649756682,0.3148187323624551,0.29428765807554885,0.2531085101862619,0.4340043504390158,1.0,0.26392904685878726,-1.0,-0.9998765295743942,-0.9722030490636826,0.5137220919132233,1.0,1.0,0.2701463711073541,0.2593660924183085,0.0,18,0.0,0,0.07290339469909668,0.00495941345603967,1.2516975402832031e-05,0.0005283093452453613,0.0009480953216552735,0.0034863799810409546,0.013988426327705384,0.019836810827255247,764,1805,1041,-0.938206253641563,-0.946243124896809,-1.8179433462819503,-1.8348699324870774,-1.8633928110150142,-1.880635600268669,0.3333333331252892,0.3333333324172197,0.3333333332813223,0.33333333413493277,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.012511154187803136,-0.7464074492454529,-1.5738748642390197,-1.945812702178955,-1.9358055293560028,-1.9321313440799712,-1.8627101182937622,-0.8584119111299515,-0.8329913711547852,1.0,0.10808657109737396,0.007352826259381743,1.8557668227003887e-05,0.0007832714088726789,0.0014056460815481842,0.005168906878679991,0.02073924047872424,0.02941005535423755,medical,0.0,3,0.0,Retina,0.03649712530701026,0.036991242885654016,13669.138671875,3.2465551051842056,-214.66116333007812,-4.846263680458069,-2.130990183353424,0.5677733719348907,10.66979212760925,40.05532859802237
685.0,664.5033097485402,636.0,639.0,645.0,665.0,684.0,685.0,1.2583913803100586,-1.535064783176177,-1.9480171203613281,-1.9417519438266755,-1.935142421722412,-1.823859453201294,-0.7760527729988098,-0.5848365670442582,0.4977022058823529,0.4149816176470588,0.4437705394371252,,0.26524290186809557,,0.47470500451676984,,0.45489121851773046,,0.3564852718558346,0.7297306010385121,1.0,0.39827951078416163,-1.0,-0.997173457145691,-0.9000455647706985,0.9036548733711243,1.0,1.0,0.39827951101065195,,0.0,18,0.0,0,1.0089106559753418,0.016483188608722197,1.3887882232666016e-05,0.000849204659461975,0.0017143845558166505,0.011513501405715942,0.06071192026138304,0.12387693852186177,612,612,0,-0.7553234383269073,,-1.5268112010036419,,-1.5756679438298045,,0.3333333280741,,0.3333333308011099,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.029556185756503723,1.436826229095459,-1.5324859212615196,-1.9513041973114014,-1.9432433319091797,-1.9348638534545899,-1.8193667531013489,-0.7775780141353608,-0.5526358252763751,1.0,1.495810866355896,0.024437974998390323,2.0590174244716763e-05,0.0012590307649224996,0.0025417464901693167,0.017069917172193527,0.09001149274408815,0.18365994662046395,medical,0.0,3,0.0,Colon_clinicDB,0.04256703467047439,,19242.9609375,11.715472697616889,-118.29386138916016,-3.2805562877655032,-1.4724595844745636,1.4917983412742615,52.23420448303213,203.04410415649176
685.0,664.3835550344086,636.0,638.0,644.0,665.0,684.0,685.0,0.49004244804382324,-1.5505064653846805,-1.9484562873840332,-1.942546784877777,-1.93393075466156,-1.8428733348846436,-0.8281093239784241,-0.7337071001529688,0.458984375,0.376220703125,0.4321214184195078,,0.25931779218739587,,0.4656668863014171,,0.4319290639538514,,0.3590169561130759,0.6547073643135277,1.0,0.3856377322054268,-1.0,-0.9983035057783127,-0.9213308691978455,0.8231244385242462,1.0,1.0,0.38563773245398586,,0.0,18,0.0,0,0.7915035486221313,0.012447281897840487,1.4662742614746094e-05,0.0006405025720596314,0.0014383494853973389,0.008669734001159668,0.04122793674468994,0.07508088350296033,380,380,0,-0.81576012333757,,-1.6184854294124402,,-1.6652887805512078,,0.333333327111445,,0.3333333316602205,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.03459569989619776,0.7126836776733398,-1.5487488505578864,-1.9503703117370605,-1.9436987102031709,-1.9351564347743988,-1.8375197649002075,-0.8242190182209015,-0.7106587082147575,1.0,1.17348313331604,0.018454339813701853,2.17389824683778e-05,0.0009496090875472874,0.0021324969711713493,0.012853747233748436,0.061124537140131,0.11131491437554378,medical,0.0,3,0.0,Colon_colonDB,0.04085907352303988,,27057.5078125,11.08002530806476,-94.57139587402344,-3.5359276890754696,-1.5977660715579987,1.1664303541183472,49.43713188171387,174.83693313598707
685.0,663.8976121256392,636.0,637.0,643.0,666.0,684.0,685.0,1.5288755893707275,-1.502600646860884,-1.948028564453125,-1.9376703524589538,-1.9306094586849212,-1.7756592631340027,-0.735063782334328,-0.4822268915176394,0.47614146706586824,0.39343188622754494,0.4802833521984822,,0.3285022735595703,,0.5095602324903011,,0.48050655898451805,,0.38185380429064125,0.6889960830462074,1.0,0.43952273955375454,-1.0,-0.9976128882169724,-0.9132070749998092,0.8503221571445465,1.0,1.0,0.4395227398334951,,0.0,18,0.0,0,1.3879406452178955,0.02495183515191514,8.285045623779297e-06,0.0005972903966903687,0.0016555935144424438,0.014389514923095703,0.08687370419502256,0.18478639006614678,1000,1000,0,-0.7039408514946699,,-1.4244894662499428,,-1.4703075984120368,,0.33333332777023317,,0.33333333110809327,,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.07876296566837107,1.6568603515625,-1.4982556440837143,-1.9513251781463623,-1.9410694968700408,-1.9314582705497743,-1.774897038936615,-0.7251044601202012,-0.43750976145267906,1.0,2.057760715484619,0.03699359013949783,1.2283408068469726e-05,0.000885542745818384,0.002454582927748561,0.021333894692361355,0.12879895269870756,0.27396429479122153,medical,0.0,3,0.0,Colon_Kvasir,0.042130715270526704,,31837.001953125,9.718913629525757,-185.2654571533203,-3.3648166131973265,-1.54650559425354,1.2573149800300598,39.053990173339834,146.0822508239733
686.0,663.4851954497148,636.0,637.0,642.0,662.0,685.0,685.0,1.1647272109985352,-1.4738874676617175,-1.9510319232940674,-1.9402422499656677,-1.929655706882477,-1.8487324714660645,-0.7106286585330965,-0.1801196381449709,0.5033770161290323,0.41643145161290324,0.3972480970901188,0.36111675169476976,0.2673000372134573,0.25118294105632233,0.32932385901610056,0.29637539354152975,0.34116848549222556,0.28443082347512244,0.28430295255629273,0.7693205763381616,1.0,0.3065215999911094,-1.0,-0.9998222172260285,-0.9633052527904511,0.8677126169204712,1.0,1.0,0.3125973313578679,0.27732961086348196,0.0,20,0.0,0,0.8147708177566528,0.009236203250862038,4.112720489501953e-06,0.00034248828887939453,0.000706404447555542,0.005224317312240601,0.049196951091289465,0.11054365277290333,3075,3715,640,-0.7203530536095302,-0.8944808986503631,-1.4975415666122747,-1.7254595834761859,-1.5459993695049752,-1.7712939739227296,0.33333333318795616,0.3333333320915699,0.33333333217031585,0.33333333358168604,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.010419577119588031,1.3025481700897217,-1.4733473880512598,-1.9527329206466675,-1.94396515250206,-1.9302738547325133,-1.846846103668213,-0.7132606238126762,-0.18511687636375468,1.0,1.2079792022705078,0.013693594696622857,6.097519417380681e-06,0.000507773132994771,0.0010473152447957547,0.007745572831481695,0.07293939590454093,0.163892020434141,medical,0.0,3,0.0,Brain,0.018442583523872423,0.032442859062575734,79634.21875,22.74878160746428,-600.5200805664062,-4.663978471755981,-1.989875888824463,1.3237464427947998,87.71497230529758,423.28140899658183
686.0,662.7790541396739,636.0,638.0,642.0,662.0,684.0,685.0,0.00018531270325183868,-1.5458546721269137,-1.9504274129867554,-1.939959180355072,-1.9370996952056885,-1.8585907816886902,-0.8881326466798782,-0.7015894562006002,0.3709839357429719,0.27704568273092367,0.3472927712261249,0.3340699835761173,0.2740582055440455,0.26299064743275546,0.27451428624265123,0.2553574836053768,0.2534943714737892,0.2414384006845708,0.25534494536037966,0.8543279023187281,1.0,0.2594922793559987,-1.0,-0.9996555149555206,-0.9454416334629059,0.6576527059078217,1.0,1.0,0.26735552943698865,0.2532620935230442,0.0,20,0.0,0,0.2829987108707428,0.0037788093814137527,4.351139068603516e-06,0.0001684457063674927,0.0003231465816497803,0.0023640096187591553,0.01351705938577652,0.02883937284350392,660,1493,833,-0.8711319539583091,-0.8824276288016504,-1.7356769063256003,-1.7502504511326016,-1.7892818387710687,-1.8037330770836013,0.3333333343718991,0.33333333314252217,0.3333333322044575,0.333333331997655,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,3.718350598385355e-05,0.07737837731838226,-1.5457373301190327,-1.9519131183624268,-1.942413318157196,-1.937709391117096,-1.857709527015686,-0.8852582573890686,-0.6985716581344611,1.0,0.4195738732814789,0.0056024626894928126,6.450998625950888e-06,0.0002497375971870497,0.00047909712156979367,0.003504880703985691,0.020040391944348812,0.04275725409388537,medical,0.0,3,0.0,Liver,0.023790159410881726,0.02852398331756709,214464.890625,20.181860249479787,-1097.3094482421875,-4.333248615264893,-1.7869887948036194,0.7886662781238556,48.46992301940918,727.9640258789022
686.0,662.997265124674,636.0,642.0,646.0,664.0,678.0,682.0,-0.8079525828361511,-1.5849647317407098,-1.951880931854248,-1.9438487935066222,-1.9392051339149474,-1.8634148240089417,-0.8880526900291443,-0.8741860216856003,0.3442691029900332,0.23593230897009967,0.31339041958895425,0.30743740652650137,0.20318471318530162,0.2126474446481976,0.31208671252999004,0.303223474640095,0.2902781522359836,0.2748493727128398,0.2550272773924615,0.4328765751808808,1.0,0.2656655808951414,-1.0,-0.9996934485435486,-0.968383839726448,0.5510716736316681,0.9999998807907104,1.0,0.2685164140608628,0.2635733269003596,0.0,20,0.0,0,0.06736624240875244,0.003783933158918471,7.68899917602539e-06,0.0002459025382995605,0.0004984736442565918,0.0025829970836639404,0.012170487642288202,0.020569273829460104,764,1805,1041,-0.9572655719300215,-0.9608929097137121,-1.848115581648512,-1.853979426891499,-1.8975589022586483,-1.9036179583995647,0.3333333332813223,0.3333333333333333,0.3333333321890906,0.33333332875276506,"{""center"": 0, ""delta"": 0, ""mad"": 0, ""peer_margins"": 0, ""scale"": 0, ""z"": 0}",0,8,0.03133729859229597,-0.7733892202377319,-1.5847406673436226,-1.9529123306274414,-1.9438478922843934,-1.9390120029449462,-1.8628352284431458,-0.8852160632610322,-0.8656199479103088,1.0,0.09987718611955643,0.005610059201874425,1.1399710274417885e-05,0.0003645750891882926,0.0007390370010398328,0.0038295513950288296,0.01804396416991948,0.030496004968881548,medical,0.0,3,0.0,Retina,0.05514575062680463,0.05766260755444295,39225.171875,2.383178629683598,-212.9197998046875,-4.391552414894104,-2.065649890899658,0.6199190616607666,8.299883842468255,23.445736751556296
