epoch,target,scope,attribution_protocol,axis_index,image_ap,image_auroc,n_images,pixel_ap,pixel_auroc,signal
12,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.3047396927074033,0.7247863189055154,native_group
12,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.3069368024704046,0.7321055626243322,native_group
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.16391224450389677,0.7611944902523624,native_stage
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.2811674144239676,0.8422441735967974,native_stage
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.23269589675108585,0.7228138792361752,native_stage
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.16395603207872267,0.761489573838168,cir_stage
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.2811337773698459,0.8419208959116121,cir_stage
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.2326828257968399,0.7226767913793343,cir_stage
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.15934658970449567,0.7217851740311175,native_group
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.16726049018954955,0.7642532718711978,native_group
12,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.16713679776730084,0.7657874556255919,native_group
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.30773797977311274,0.7154402544981739,native_stage
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.46957712867802537,0.8257994304683774,native_stage
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.42691398715667606,0.7611584299924865,native_stage
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.30772668165448913,0.715369361900607,cir_stage
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.4696061111093478,0.8258715029647293,cir_stage
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.4269747418940776,0.7614239412659747,cir_stage
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.2982031754445727,0.6744098626283059,native_group
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.31072679031133255,0.7122633968895298,native_group
12,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.31204835343348103,0.7143528109543329,native_group
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5664504623387359,0.5833333333333334,60,0.06735919386133024,0.8462854489538594,native_stage
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.731736392262708,0.8088888888888889,60,0.4916798449654431,0.9649749834903757,native_stage
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.816807463178318,0.7838888888888889,60,0.28571139485207,0.8313332782024171,native_stage
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5664504623387359,0.5833333333333334,60,0.06735837530020927,0.8462745891864909,cir_stage
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.731736392262708,0.8088888888888889,60,0.49168996647652463,0.9650253912147196,cir_stage
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.816807463178318,0.7838888888888889,60,0.2858218606482508,0.8381182402019676,cir_stage
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.499271878423963,0.4988888888888889,60,0.03233908021659184,0.5010821111335197,native_group
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.5034572089051652,0.5022222222222222,60,0.06467658148953154,0.8439427354046541,native_group
14,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.5086124540840644,0.51,60,0.06481311605330471,0.8451891490282631,native_group
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.4693463404662162,0.5088888888888888,60,0.09095693662476699,0.994676570592671,native_stage
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.898263888888889,0.935,60,0.22826586526037362,0.9982823735217721,native_stage
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8299627319881295,0.88,60,0.5452680754922188,0.9941759230205323,native_stage
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.4693463404662162,0.5088888888888888,60,0.09095717783678878,0.9946765712835588,cir_stage
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.898263888888889,0.935,60,0.22826587446329918,0.9982823735747401,cir_stage
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8299627319881295,0.88,60,0.5453263330304454,0.9953504725299986,cir_stage
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.3359808103418063,0.12,60,0.09093011048798501,0.9947349282610397,native_group
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.35456634846415047,0.20222222222222222,60,0.10435515504055658,0.9956733399777843,native_group
14,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.3607820278055569,0.22444444444444445,60,0.10604008254296053,0.9957073784460875,native_group
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.7875147315750486,0.7333333333333333,60,0.23731624092615156,0.8879540161518774,native_stage
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.8504997430022256,0.8638888888888889,60,0.6440200178305172,0.9628942928855555,native_stage
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.9253211882832738,0.8888888888888888,60,0.24609382466280505,0.6049512836105435,native_stage
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.7875147315750486,0.7333333333333333,60,0.23661552079482057,0.8856498117213352,cir_stage
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.8504997430022256,0.8638888888888889,60,0.6441907648684067,0.9631487814316745,cir_stage
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.9253211882832738,0.8888888888888888,60,0.23674167995702422,0.6141747895572296,cir_stage
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.779188683249175,0.7522222222222222,60,0.06262671510099192,0.3583936144200123,native_group
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.810638931936717,0.7644444444444445,60,0.24024394531951632,0.886096059506001,native_group
14,Retina,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.8118166773142472,0.7644444444444445,60,0.24699300004371527,0.8845722675463793,native_group
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.2702363175018209,0.7178321909399309,native_stage
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.45471816348813215,0.8030733575918289,native_stage
