epoch,method,cohort,stat,value,n,checkpoint_sha256,source
16,PA,all,top_precision_0.001,0.645560774874801,25759,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62,new_PA_checkpoint
16,PA,all,top_precision_0.005,0.21940898785676574,128796,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62,new_PA_checkpoint
16,PA,all,top_precision_0.01,0.12841675369092864,257591,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62,new_PA_checkpoint
16,PA,all,top_precision_0.02,0.06646389043095449,515182,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62,new_PA_checkpoint
16,PA,all,top_precision_0.05,0.02779444934023316,1287955,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62,new_PA_checkpoint
18,PA,normal,p10,2.411144173208868e-09,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,normal,p50,2.647649210985037e-09,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,normal,p90,4.488632132648718e-09,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,normal,p95,6.175761679827474e-09,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,normal,p99,1.62261658864793e-08,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,normal,p99.5,2.327502280685613e-08,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,normal,p99.9,4.3137625556965014e-08,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p10,2.5464621522530706e-09,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p50,3.477296450782319e-09,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p90,7.076968771002617e-08,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p95,6.12444947023504e-07,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p99,0.00011541633532033329,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p99.5,0.0011620005453003464,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,anomaly,p99.9,0.3390014597177242,12879552,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,all,top_precision_0.001,0.6910982569199114,25759,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,all,top_precision_0.005,0.24299667691543217,128796,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,all,top_precision_0.01,0.1295697442845441,257591,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
18,PA,all,top_precision_0.02,0.06750041732824516,515182,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
